QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
M19473.1	SRR12795781	150.13	92.73	92.73	SAMN16396825	Fecal microbiota transplantation on necrotizing enterocolitis in preterm piglets
M19473.1	SRR6514689	150.05	92.73	92.69	SAMN08379461	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
M19473.1	SRR17221330	148.10	91.52	91.48	SAMN23798533	the gut microbes of golden monkeys
M19473.1	SRR2177286	148.00	91.52	91.42	SAMN04001584	STEC-spiked spinach Metagenome
M19473.1	SRR4425662	147.15	90.91	90.89	SAMN05597107	Composite fecal samples and WWTP biosolids Raw sequence reads
M19473.1	ERR414344	147.02	90.91	90.81	SAMEA2338725	An integrated catalog of reference genes in the human gut microbiome
M19473.1	SRR12326569	147.00	90.91	90.80	SAMN15637149	Cassava leaf microbiome and ions
M19473.1	SRR2177285	146.02	90.30	90.20	SAMN04001583	STEC-spiked spinach Metagenome
M19473.1	SRR2177282	146.02	90.30	90.19	SAMN04001583	STEC-spiked spinach Metagenome
M19473.1	SRR12326570	146.01	90.30	90.19	SAMN15637148	Cassava leaf microbiome and ions
M19473.1	SRR12326571	146.01	90.30	90.19	SAMN15637147	Cassava leaf microbiome and ions
M19473.1	SRR14369247	146.01	90.30	90.19	SAMN17899748	Weaning Piglet Gut Microbiome
M19473.1	SRR14369248	146.01	90.30	90.19	SAMN17899747	Weaning Piglet Gut Microbiome
M19473.1	SRR14369276	146.01	90.30	90.19	SAMN17899721	Weaning Piglet Gut Microbiome
M19473.1	SRR14369300	146.01	90.30	90.19	SAMN17899700	Weaning Piglet Gut Microbiome
M19473.1	SRR14774583	146.01	90.30	90.19	SAMN19612850	Shotgun metagenomic sequencing data of gut microbiome in Duroc pigs
M19473.1	SRR6869086	146.01	90.30	90.19	SAMN08738623	Bovine Fecal Metagenomics During Early Life
M19473.1	SRR11435978	145.03	89.70	89.59	SAMN14475164	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR14369275	145.03	89.70	89.58	SAMN17899722	Weaning Piglet Gut Microbiome
M19473.1	SRR12710910	145.02	89.70	89.58	SAMN15870967	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR4101312	145.02	89.70	89.58	SAMN05715927	food contamination metagenome Metagenome
M19473.1	SRR4101301	144.05	89.09	88.98	SAMN05715926	food contamination metagenome Metagenome
M19473.1	ERR3413876	144.04	89.09	88.97	SAMEA5735801	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
M19473.1	SRR6482687	144.04	89.09	88.97	SAMN08017836	Collection of 3,087 bacterial metagenome-assembled genomes recovered from metagenomes available from the Sequence Read Archive.
M19473.1	ERR3153744	143.08	88.48	88.38	SAMEA5335518	The fecal microbiota has already altered in normoglycemic individuals who go on to have type 2 diabetes
M19473.1	SRR8784357	143.07	88.48	88.37	SAMN11252265	Metagenomic sequencing of stool samples from Ethiopian individuals
M19473.1	ERR3592841	143.06	88.48	88.37	SAMEA6084805	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	ERR3592844	143.06	88.48	88.37	SAMEA6084808	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	ERR3592958	143.06	88.48	88.37	SAMEA6084922	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	ERR3592959	143.06	88.48	88.37	SAMEA6084923	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	ERR3592968	143.06	88.48	88.37	SAMEA6084932	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	ERR3592971	143.06	88.48	88.37	SAMEA6084935	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR10427882	143.06	88.48	88.37	SAMN13258121	Gut microbiome changes after bariatric surgery
M19473.1	SRR8550803	143.06	88.48	88.37	SAMN10888599	Fecal microbiomes from a Zimbabwean pre-school population
M19473.1	SRR11435987	143.05	88.48	88.36	SAMN14475173	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	ERR3413879	143.04	88.48	88.36	SAMEA5735804	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
M19473.1	SRR11435966	143.04	88.48	88.36	SAMN14475168	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR11435989	143.04	88.48	88.36	SAMN14475163	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR2177283	143.04	88.48	88.36	SAMN04001575	STEC-spiked spinach Metagenome
M19473.1	SRR4101289	143.04	88.48	88.36	SAMN05715926	food contamination metagenome Metagenome
M19473.1	ERR3592957	142.08	87.88	87.77	SAMEA6084921	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	ERR3592848	142.08	87.88	87.77	SAMEA6084812	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR14780121	142.07	87.88	87.76	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
M19473.1	SRR12711230	142.06	87.88	87.75	SAMN15870976	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	ERR3413877	142.05	87.88	87.75	SAMEA5735802	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
M19473.1	ERR3413878	142.05	87.88	87.75	SAMEA5735803	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
M19473.1	SRR11435963	142.05	87.88	87.75	SAMN14475171	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR11435964	142.05	87.88	87.75	SAMN14475170	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR11435968	142.05	87.88	87.75	SAMN14475166	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR11435969	142.05	87.88	87.75	SAMN14475165	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR11435985	142.05	87.88	87.75	SAMN14475175	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR11435988	142.05	87.88	87.75	SAMN14475172	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR12195329	142.05	87.88	87.75	SAMN15504571	STEC-spiked food
M19473.1	SRR12195330	142.05	87.88	87.75	SAMN15504570	STEC-spiked food
M19473.1	SRR12195331	142.05	87.88	87.75	SAMN15504569	STEC-spiked food
M19473.1	SRR12195332	142.05	87.88	87.75	SAMN15504568	STEC-spiked food
M19473.1	SRR12195333	142.05	87.88	87.75	SAMN15504567	STEC-spiked food
M19473.1	SRR12195334	142.05	87.88	87.75	SAMN15504566	STEC-spiked food
M19473.1	SRR12195335	142.05	87.88	87.75	SAMN15504565	STEC-spiked food
M19473.1	SRR12195343	142.05	87.88	87.75	SAMN15504564	STEC-spiked food
M19473.1	SRR13855170	142.05	87.88	87.75	SAMN18090719	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
M19473.1	SRR2177250	142.05	87.88	87.75	SAMN04001579	STEC-spiked spinach Metagenome
M19473.1	SRR2177280	142.05	87.88	87.75	SAMN04001579	STEC-spiked spinach Metagenome
M19473.1	SRR2177288	142.05	87.88	87.75	SAMN04001591	STEC-spiked spinach Metagenome
M19473.1	SRR2177357	142.05	87.88	87.75	SAMN04001591	STEC-spiked spinach Metagenome
M19473.1	SRR4101290	142.05	87.88	87.75	SAMN05715926	food contamination metagenome Metagenome
M19473.1	SRR6482555	142.05	87.88	87.75	SAMN08018183	Collection of 3,087 bacterial metagenome-assembled genomes recovered from metagenomes available from the Sequence Read Archive.
M19473.1	SRR6514656	142.05	87.88	87.75	SAMN08379451	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
M19473.1	ERR3592846	141.11	87.27	87.16	SAMEA6084810	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	ERR3592839	141.09	87.27	87.16	SAMEA6084803	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR7227920	141.09	87.27	87.15	SAMN09272168	Effect of bariatric surgery on the faecal metagenome
M19473.1	SRR2177251	141.08	87.27	87.14	SAMN04001579	STEC-spiked spinach Metagenome
M19473.1	SRR1523528	141.07	87.27	87.14	SAMN02929927	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
M19473.1	SRR6514657	141.07	87.27	87.14	SAMN08379450	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
M19473.1	SRR12800487	140.13	86.67	86.56	SAMN16395188	Bacteriophage sp. Raw sequence reads
M19473.1	SRR11435990	140.10	86.67	86.54	SAMN14475162	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR6514688	139.30	86.06	86.05	SAMN08379460	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
M19473.1	ERR3592960	139.13	86.06	85.94	SAMEA6084924	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR2177287	139.12	86.06	85.93	SAMN04001591	STEC-spiked spinach Metagenome
M19473.1	ERR4616330	138.17	85.45	85.35	SAMEA7332299	TwinUK cohort
M19473.1	ERR4616331	138.17	85.45	85.35	SAMEA7332299	TwinUK cohort
M19473.1	ERR3592843	138.16	85.45	85.34	SAMEA6084807	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR6486890	138.14	85.45	85.33	SAMN08375879	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
M19473.1	SRR10692023	137.26	84.85	84.79	SAMN13246444	human gut metagenome Metagenome
M19473.1	SRR2177358	137.14	84.85	84.71	SAMN04001592	STEC-spiked spinach Metagenome
M19473.1	SRR12711072	136.17	84.24	84.11	SAMN15871260	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	ERR3592835	135.24	83.64	83.54	SAMEA6084799	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR13855168	135.19	83.64	83.51	SAMN18090720	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
M19473.1	SRR2177360	133.24	82.42	82.30	SAMN04001593	STEC-spiked spinach Metagenome
M19473.1	SRR6514663	133.22	82.42	82.29	SAMN08379458	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
M19473.1	ERR2455137	132.40	81.82	81.78	SAMEA104724058	Microbial signature of calf diarrheic gut
M19473.1	ERR3592853	132.34	81.82	81.75	SAMEA6084817	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR14842352	131.29	81.21	81.10	SAMN19735668	Global Canine Shotgun Microbiomes
M19473.1	SRR15276861	130.39	80.61	80.54	SAMN20362751	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	SRR12711032	130.31	80.61	80.49	SAMN15871267	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	ERR3592837	129.34	80.00	79.90	SAMEA6084801	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR13855169	129.29	80.00	79.86	SAMN18090719	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
M19473.1	SRR12711444	125.47	77.58	77.50	SAMN15870928	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR15276870	125.46	77.58	77.49	SAMN20362750	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	SRR13318358	125.43	77.58	77.48	SAMN17171296	Netherland Travelers
M19473.1	SRR12710912	125.38	77.58	77.45	SAMN15870965	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR11435986	124.45	76.97	76.87	SAMN14475174	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR12195344	123.44	76.36	76.25	SAMN15504563	STEC-spiked food
M19473.1	SRR12711219	122.48	75.76	75.66	SAMN15870986	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR14780119	122.43	75.76	75.63	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
M19473.1	SRR15276854	120.54	74.55	74.46	SAMN20362767	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	SRR4425658	120.53	74.55	74.45	SAMN05597113	Composite fecal samples and WWTP biosolids Raw sequence reads
M19473.1	SRR14369166	119.58	73.94	73.87	SAMN17899607	Weaning Piglet Gut Microbiome
M19473.1	ERR3593310	119.49	73.94	73.81	SAMEA6085275	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR6514662	118.67	73.33	73.30	SAMN08379453	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
M19473.1	ERR4571347	117.58	72.73	72.63	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
M19473.1	SRR8845319	115.60	71.52	71.41	SAMN11311500	Shotgun Metagenomics of 361 post-menopause women reveals gut microbiome change along with the bone loss
M19473.1	SRR4101316	114.67	70.91	70.83	SAMN05715937	food contamination metagenome Metagenome
M19473.1	SRR12711073	114.62	70.91	70.80	SAMN15871259	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	ERR4571477	113.66	70.30	70.21	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
M19473.1	SRR4018496	113.64	70.30	70.20	SAMN05442513	freshwater metagenome Raw sequence reads
M19473.1	SRR3181148	112.72	69.70	69.63	SAMN04450480	Cattle feces Metagenome
M19473.1	SRR14369171	112.65	69.70	69.58	SAMN17899656	Weaning Piglet Gut Microbiome
M19473.1	SRR13855167	111.78	69.09	69.05	SAMN18090720	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
M19473.1	ERR4571087	111.69	69.09	68.99	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
M19473.1	SRR6486889	111.63	69.09	68.96	SAMN08375880	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
M19473.1	SRR14369298	110.75	68.48	68.41	SAMN17899701	Weaning Piglet Gut Microbiome
M19473.1	SRR11435965	110.75	68.48	68.41	SAMN14475169	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	ERR985522	109.79	67.88	67.82	SAMEA3506758	Impact of ciprofloxacin pertubation on the intestinal resistome and microbiota in two healthy volunteers
M19473.1	SRR14574017	109.75	67.88	67.80	SAMN19237095	rumen content metagenomics sequencing
M19473.1	ERR4571217	109.75	67.88	67.79	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
M19473.1	SRR14369252	109.74	67.88	67.79	SAMN17899743	Weaning Piglet Gut Microbiome
M19473.1	SRR11435967	109.74	67.88	67.79	SAMN14475167	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
M19473.1	SRR4018503	108.78	67.27	67.19	SAMN05442520	freshwater metagenome Raw sequence reads
M19473.1	ERR3593312	108.75	67.27	67.18	SAMEA6085277	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR12711225	107.82	66.67	66.60	SAMN15870981	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR8856338	106.88	66.06	66.02	SAMN11345975	Breccia  Pipe U Claim Borehole WT-29A subsurface metagenome
M19473.1	SRR10692653	106.85	66.06	66.00	SAMN13246862	human gut metagenome Metagenome
M19473.1	SRR15276868	106.84	66.06	65.99	SAMN20362769	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	SRR15276869	103.90	64.24	64.18	SAMN20362768	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	SRR10098320	102.91	63.64	63.57	SAMN12692676	Bovine composite fecal metagenome from pre-weaned dairy calves and lactating cows
M19473.1	SRR7280954	102.85	63.64	63.53	SAMN09382596	Strain-level identification of mother-to-child bacterial transmission during the first few months of life
M19473.1	SRR2177361	98.96	61.21	61.13	SAMN04001593	STEC-spiked spinach Metagenome
M19473.1	SRR14117182	98.04	60.61	60.56	SAMN17717747	Transmission and formation of microbiota in the ealry life
M19473.1	SRR6514655	96.98	60.00	59.91	SAMN08379452	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
M19473.1	SRR14369271	96.97	60.00	59.90	SAMN17899726	Weaning Piglet Gut Microbiome
M19473.1	SRR10692160	95.03	58.79	58.70	SAMN13246266	human gut metagenome Metagenome
M19473.1	SRR13355226	94.01	58.18	58.07	SAMN17091845	Mock community containing 99% human DNA and 1% E. coli DNA.
M19473.1	SRR12710916	93.13	57.58	57.53	SAMN15870962	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR12710915	93.09	57.58	57.50	SAMN15870963	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR6486887	93.04	57.58	57.47	SAMN08375878	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
M19473.1	SRR10692582	90.19	55.76	55.71	SAMN13246200	human gut metagenome Metagenome
M19473.1	SRR4101306	89.20	55.15	55.10	SAMN05715934	food contamination metagenome Metagenome
M19473.1	SRR2177281	89.12	55.15	55.05	SAMN04001575	STEC-spiked spinach Metagenome
M19473.1	ERR4616332	88.20	54.55	54.48	SAMEA7332299	TwinUK cohort
M19473.1	ERR3593313	88.14	54.55	54.44	SAMEA6085278	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M19473.1	SRR12710904	87.17	53.94	53.85	SAMN15870973	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR4425718	85.32	52.73	52.70	SAMN05597097	Composite fecal samples and WWTP biosolids Raw sequence reads
M19473.1	SRR12710908	84.29	52.12	52.06	SAMN15870969	Metagenomic sequencing of  the digestive tract of buffalo
M19473.1	SRR6375415	84.27	52.12	52.05	SAMN08162867	Human Appendix Microbiome
M19473.1	ERR2739244	84.13	52.12	51.97	SAMEA4833149	Culture-enriched human gut microbiomes reveal core and accessory resistance genes
M19473.1	SRR15276860	83.35	51.52	51.48	SAMN20362752	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	SRR14001035	83.32	51.52	51.47	SAMN18354075	COPSAC corhot study of infant gut microbiome
M19473.1	ERR5310841	82.30	50.91	50.84	SAMEA8082521	The TrackCattle Study
M19473.1	ERR912057	81.25	50.30	50.19	SAMEA3449252	Shotgun Metagenomics of 250 Adult Twins Reveals Genetic and Environmental Impacts on the Gut Microbiome
M19473.1	ERR7439120	80.31	49.70	49.61	SAMEA10813547	Long-term effects of diet on human gut microbiota composition employing shotgun metagenomics data analysis
M19473.1	ERR2739245	80.21	49.70	49.55	SAMEA4833149	Culture-enriched human gut microbiomes reveal core and accessory resistance genes
M19473.1	ERR2739246	80.21	49.70	49.55	SAMEA4833149	Culture-enriched human gut microbiomes reveal core and accessory resistance genes
M19473.1	SRR14001080	79.38	49.09	49.03	SAMN18354259	COPSAC corhot study of infant gut microbiome
M19473.1	SRR13318299	79.31	49.09	48.99	SAMN17171409	Netherland Travelers
M19473.1	SRR12875514	79.27	49.09	48.97	SAMN16513441	Gut microbiome is associated with exercise tolerance of resected early-stage lung cancer patients
M19473.1	SRR5829328	77.38	47.88	47.80	SAMN07326615	The Mid-term plasticity of the Chinese Gut Microbiota
M19473.1	SRR11941643	77.32	47.88	47.76	SAMN15156483	Multi-donor FMT to treat adolescents with severe obesity (The Gut Bugs Trial)
M19473.1	SRR10692670	76.49	47.27	47.25	SAMN13246244	human gut metagenome Metagenome
M19473.1	SRR3053165	76.43	47.27	47.21	SAMN04362347	Beef Production Metagenome Raw sequence reads
M19473.1	ERR4561867	76.40	47.27	47.19	SAMEA7288641	Imidazole propionate is increased in diabetes and associated with dietary patterns and altered microbial ecology
M19473.1	SRR13979576	75.43	46.67	46.59	SAMN18315996	Metagenomic analysis reveals the signature of gut microbiota associated with human chronotypes
M19473.1	ERR2239131	75.35	46.67	46.55	SAMEA3608722	American Gut Project
M19473.1	ERR2242004	75.35	46.67	46.55	SAMEA3608722	American Gut Project
M19473.1	ERR636354	75.35	46.67	46.55	SAMEA2784453	Influence of travel on antibiotic resistance
M19473.1	ERR1543964	74.45	46.06	45.99	SAMEA4350130	Evaluating the Potential of using Next-Generation Sequencing for Direct Clinical Diagnostics of Faecal Samples from Patients with Diarrhoea
M19473.1	SRR2177359	74.43	46.06	45.98	SAMN04001592	STEC-spiked spinach Metagenome
M19473.1	SRR13434630	73.48	45.45	45.39	SAMN17312157	Primate phageomes are structured by superhost phylogeny and environment
M19473.1	SRR14842407	73.44	45.45	45.36	SAMN19735663	Global Canine Shotgun Microbiomes
M19473.1	ERR3004221	73.41	45.45	45.35	SAMEA4813778	KOALA cohort metagenome study
M19473.1	ERR2739236	73.34	45.45	45.30	SAMEA4833145	Culture-enriched human gut microbiomes reveal core and accessory resistance genes
M19473.1	SRR17241864	72.46	44.85	44.76	SAMN23969011	Gut microbiome in obese children treated with butyrate
M19473.1	ERR2238585	72.42	44.85	44.73	SAMEA3608722	American Gut Project
M19473.1	SRR5273912	72.37	44.85	44.71	SAMN06350202	Mother-infant microbiome vertical transmission
M19473.1	SRR15343570	71.55	44.24	44.19	SAMN20566133	Shotgun Metagenomic Sequencing to Examine the Gut Microbiome in Konzo
M19473.1	ERR3405069	71.49	44.24	44.16	SAMEA5617730	Early_life_microbiota_colonisation
M19473.1	SRR9038165	71.44	44.24	44.13	SAMN11615887	feces metagenome Raw sequence reads
M19473.1	ERR3406244	70.45	43.64	43.52	SAMEA5616932	Early_life_microbiota_colonisation
M19473.1	SRR15276864	69.62	43.03	43.00	SAMN20362773	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	SRR10098304	69.62	43.03	43.00	SAMN12692662	Bovine composite fecal metagenome from pre-weaned dairy calves and lactating cows
M19473.1	SRR14780120	69.57	43.03	42.97	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
M19473.1	ERR2739235	69.49	43.03	42.92	SAMEA4833145	Culture-enriched human gut microbiomes reveal core and accessory resistance genes
M19473.1	SRR6425820	68.64	42.42	42.40	SAMN08242276	Comprehensive Metagenomic
M19473.1	SRR3181154	68.60	42.42	42.38	SAMN04450486	Cattle feces Metagenome
M19473.1	SRR14369270	68.59	42.42	42.37	SAMN17899727	Weaning Piglet Gut Microbiome
M19473.1	SRR7723001	68.49	42.42	42.31	SAMN09863745	Influence of early environmental factors on the establishment and development of gut microbiome composition and function and metabolomics profiles in infants at-risk of celiac disease
M19473.1	SRR2566049	67.51	41.82	41.70	SAMN04126100	Intestinal microbiota dynamics in hospitalized patients
M19473.1	SRR15276862	66.65	41.21	41.17	SAMN20362775	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
M19473.1	ERR3405056	66.60	41.21	41.14	SAMEA5617729	Early_life_microbiota_colonisation
M19473.1	SRR5866558	66.59	41.21	41.13	SAMN07414360	Whole-Grain rich diet cross-over study
M19473.1	SRR5091556	66.55	41.21	41.11	SAMN06112072	human gut metagenome in RA
M19473.1	SRR6426150	66.54	41.21	41.11	SAMN08007091	Wheat flour Raw sequence reads
M19473.1	ERR589513	65.68	40.61	40.57	SAMEA2737668	Gut and Oral Microbiome Dysbiosis in Rheumatoid Arthritis
M19473.1	SRR14369182	64.69	40.00	39.96	SAMN17899646	Weaning Piglet Gut Microbiome
M19473.1	SRR5866559	64.63	40.00	39.92	SAMN07414361	Whole-Grain rich diet cross-over study
