QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
MZ571121.1	SRR4101310	9.83	5.65	5.58	SAMN05715935	food contamination metagenome Metagenome
MZ571121.1	ERR3153744	9.72	5.65	5.52	SAMEA5335518	The fecal microbiota has already altered in normoglycemic individuals who go on to have type 2 diabetes
MZ571121.1	SRR12195344	9.70	5.65	5.50	SAMN15504563	STEC-spiked food
MZ571121.1	SRR2177358	9.70	5.65	5.50	SAMN04001592	STEC-spiked spinach Metagenome
MZ571121.1	SRR4101298	9.70	5.65	5.50	SAMN05715931	food contamination metagenome Metagenome
MZ571121.1	SRR11435969	9.70	5.65	5.50	SAMN14475165	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR14780121	9.70	5.65	5.50	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
MZ571121.1	ERR3085829	9.68	5.65	5.49	SAMEA104403803	RLBUHT_Cdiff
MZ571121.1	ERR321622	9.68	5.65	5.49	SAMEA2145815	Richness of human gut microbiome correlates with metabolic markers
MZ571121.1	ERR4083947	9.68	5.65	5.49	SAMEA6809521	Large scale metagenome assembly reveals novel animal-associated microbial diversity
MZ571121.1	SRR4101322	9.68	5.65	5.49	SAMN05715928	food contamination metagenome Metagenome
MZ571121.1	SRR4101323	9.68	5.65	5.49	SAMN05715928	food contamination metagenome Metagenome
MZ571121.1	SRR4101324	9.68	5.65	5.49	SAMN05715929	food contamination metagenome Metagenome
MZ571121.1	SRR6514656	9.68	5.65	5.49	SAMN08379451	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ571121.1	SRR6667573	9.68	5.65	5.49	SAMN08457752	Metagenomes of produce spiked with E.coli
MZ571121.1	SRR12195335	9.59	5.65	5.44	SAMN15504565	STEC-spiked food
MZ571121.1	ERR2270960	9.51	5.65	5.40	SAMEA104549057	Metagenomic characterization of the human intestinal microbiota in faecal samples from STEC-infected patients
MZ571121.1	SRR11435978	9.51	5.65	5.40	SAMN14475164	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR4101299	9.51	5.65	5.40	SAMN05715932	food contamination metagenome Metagenome
MZ571121.1	SRR8126730	8.99	5.08	5.10	SAMN10340214	United States National Arboretum Microbial Observatory
MZ571121.1	SRR5866502	8.87	5.08	5.04	SAMN07414389	Whole-Grain rich diet cross-over study
MZ571121.1	SRR6869091	8.86	5.08	5.03	SAMN08738632	Bovine Fecal Metagenomics During Early Life
MZ571121.1	SRR4101317	8.85	5.08	5.02	SAMN05715937	food contamination metagenome Metagenome
MZ571121.1	SRR4101318	8.85	5.08	5.02	SAMN05715937	food contamination metagenome Metagenome
MZ571121.1	SRR15276854	8.84	5.08	5.01	SAMN20362767	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ571121.1	SRR4101313	8.83	5.08	5.01	SAMN05715936	food contamination metagenome Metagenome
MZ571121.1	ERR912057	8.81	5.08	5.00	SAMEA3449252	Shotgun Metagenomics of 250 Adult Twins Reveals Genetic and Environmental Impacts on the Gut Microbiome
MZ571121.1	SRR10692160	8.73	5.08	4.95	SAMN13246266	human gut metagenome Metagenome
MZ571121.1	SRR15276868	8.73	5.08	4.95	SAMN20362769	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ571121.1	SRR6869094	8.70	5.08	4.94	SAMN08738635	Bovine Fecal Metagenomics During Early Life
MZ571121.1	SRR17317416	8.70	5.08	4.94	SAMN24337964	The difference between diarrhea piglets and normal piglets
MZ571121.1	SRR6486879	8.70	5.08	4.94	SAMN08375886	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ571121.1	SRR11435964	8.70	5.08	4.94	SAMN14475170	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR11435985	8.70	5.08	4.94	SAMN14475175	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR11435990	8.70	5.08	4.94	SAMN14475162	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR12711160	8.67	5.08	4.92	SAMN15871213	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	SRR17317415	8.65	5.08	4.91	SAMN24337962	The difference between diarrhea piglets and normal piglets
MZ571121.1	ERR3450712	8.61	5.08	4.89	SAMEA5814004	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
MZ571121.1	SRR2177283	8.59	5.08	4.88	SAMN04001575	STEC-spiked spinach Metagenome
MZ571121.1	SRR13740030	7.99	4.52	4.54	SAMN17618812	Human gut metagenomes of healthy mothers and their children
MZ571121.1	SRR10572878	7.93	4.52	4.50	SAMN13451461	PCR amplicon specificity sequencing for a nL-qPCR chip to detect enteric pathogens
MZ571121.1	SRR12711033	7.91	4.52	4.49	SAMN15871266	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	SRR7229774	7.86	4.52	4.46	SAMN09269258	Complete Genome Sequence of New Type Shiga toxin-producing Escherichia coli O157:H7 Phage vB_EcoM-Sa157w3YLVW
MZ571121.1	SRR2164314	7.86	4.52	4.46	SAMN03983345	Fecal suspension - 2011 E coli outbreak Raw sequence reads
MZ571121.1	SRR3181139	7.84	4.52	4.45	SAMN04450471	Cattle feces Metagenome
MZ571121.1	ERR4398810	7.84	4.52	4.45	SAMEA7112149	Gut Microbiomes of European Turkey and Veal Calf Herds
MZ571121.1	SRR11391800	7.84	4.52	4.45	SAMN14418854	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
MZ571121.1	SRR12710916	7.84	4.52	4.45	SAMN15870962	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	SRR12711225	7.84	4.52	4.45	SAMN15870981	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	SRR15276869	7.84	4.52	4.45	SAMN20362768	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ571121.1	SRR17241854	7.84	4.52	4.45	SAMN23969020	Gut microbiome in obese children treated with butyrate
MZ571121.1	SRR4101314	7.84	4.52	4.45	SAMN05715936	food contamination metagenome Metagenome
MZ571121.1	SRR4101315	7.84	4.52	4.45	SAMN05715936	food contamination metagenome Metagenome
MZ571121.1	SRR6869083	7.84	4.52	4.45	SAMN08738620	Bovine Fecal Metagenomics During Early Life
MZ571121.1	SRR8784357	7.84	4.52	4.45	SAMN11252265	Metagenomic sequencing of stool samples from Ethiopian individuals
MZ571121.1	SRR8353651	7.84	4.52	4.45	SAMN10615590	The relationship of fecal microbiomes and nutritional status in cystic fibrosis
MZ571121.1	SRR8353652	7.84	4.52	4.45	SAMN10615591	The relationship of fecal microbiomes and nutritional status in cystic fibrosis
MZ571121.1	SRR8856338	7.84	4.52	4.45	SAMN11345975	Breccia  Pipe U Claim Borehole WT-29A subsurface metagenome
MZ571121.1	ERR3393547	7.75	4.52	4.40	SAMEA5733050	Animal gut microbiome
MZ571121.1	SRR7532989	7.75	4.52	4.40	SAMN09641551	panda gut metagenome raw sequence reads Raw sequence reads
MZ571121.1	ERR2182604	7.70	4.52	4.37	SAMEA104359694	Metagenomic characterization of the human intestinal microbiota in faecal samples from STEC-infected patients
MZ571121.1	ERR3413877	7.70	4.52	4.37	SAMEA5735802	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
MZ571121.1	ERR3413878	7.70	4.52	4.37	SAMEA5735803	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
MZ571121.1	ERR3413879	7.70	4.52	4.37	SAMEA5735804	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
MZ571121.1	ERR738548	7.70	4.52	4.37	SAMEA3216840	Benchmark of metagenome analysis tools
MZ571121.1	SRR11435965	7.70	4.52	4.37	SAMN14475169	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR11435966	7.70	4.52	4.37	SAMN14475168	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR11435986	7.70	4.52	4.37	SAMN14475174	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR11435987	7.70	4.52	4.37	SAMN14475173	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR11435989	7.70	4.52	4.37	SAMN14475163	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	SRR12195329	7.70	4.52	4.37	SAMN15504571	STEC-spiked food
MZ571121.1	SRR12195330	7.70	4.52	4.37	SAMN15504570	STEC-spiked food
MZ571121.1	SRR12195331	7.70	4.52	4.37	SAMN15504569	STEC-spiked food
MZ571121.1	SRR12195332	7.70	4.52	4.37	SAMN15504568	STEC-spiked food
MZ571121.1	SRR12195333	7.70	4.52	4.37	SAMN15504567	STEC-spiked food
MZ571121.1	SRR12195334	7.70	4.52	4.37	SAMN15504566	STEC-spiked food
MZ571121.1	SRR12195343	7.70	4.52	4.37	SAMN15504564	STEC-spiked food
MZ571121.1	SRR1523528	7.70	4.52	4.37	SAMN02929927	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
MZ571121.1	SRR2177250	7.70	4.52	4.37	SAMN04001579	STEC-spiked spinach Metagenome
MZ571121.1	SRR2177251	7.70	4.52	4.37	SAMN04001579	STEC-spiked spinach Metagenome
MZ571121.1	SRR2177288	7.70	4.52	4.37	SAMN04001591	STEC-spiked spinach Metagenome
MZ571121.1	SRR2177357	7.70	4.52	4.37	SAMN04001591	STEC-spiked spinach Metagenome
MZ571121.1	SRR4101290	7.70	4.52	4.37	SAMN05715926	food contamination metagenome Metagenome
MZ571121.1	SRR4101291	7.70	4.52	4.37	SAMN05715929	food contamination metagenome Metagenome
MZ571121.1	SRR4101292	7.70	4.52	4.37	SAMN05715929	food contamination metagenome Metagenome
MZ571121.1	SRR4101296	7.70	4.52	4.37	SAMN05715931	food contamination metagenome Metagenome
MZ571121.1	SRR4101301	7.70	4.52	4.37	SAMN05715926	food contamination metagenome Metagenome
MZ571121.1	SRR4101302	7.70	4.52	4.37	SAMN05715932	food contamination metagenome Metagenome
MZ571121.1	SRR4101306	7.70	4.52	4.37	SAMN05715934	food contamination metagenome Metagenome
MZ571121.1	SRR6486883	7.70	4.52	4.37	SAMN08375884	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ571121.1	SRR6486887	7.70	4.52	4.37	SAMN08375878	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ571121.1	SRR6486889	7.70	4.52	4.37	SAMN08375880	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ571121.1	SRR6486890	7.70	4.52	4.37	SAMN08375879	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ571121.1	SRR6514655	7.70	4.52	4.37	SAMN08379452	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ571121.1	SRR6514663	7.70	4.52	4.37	SAMN08379458	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ571121.1	SRR8354042	7.70	4.52	4.37	SAMN10615885	The relationship of fecal microbiomes and nutritional status in cystic fibrosis
MZ571121.1	SRR11941643	7.62	4.52	4.32	SAMN15156483	Multi-donor FMT to treat adolescents with severe obesity (The Gut Bugs Trial)
MZ571121.1	SRR12012301	6.92	3.95	3.93	SAMN15234548	Metagenomics indicate that public health risk may be higher from floods following dry relative to rainy periods
MZ571121.1	SRR11412775	6.90	3.95	3.91	SAMN14445732	human gut metagenome Metagenome
MZ571121.1	ERR2020037	6.89	3.95	3.91	SAMEA104144127	We studied the effect of different zinc sources on the intestinal microbiome in weaned pigs
MZ571121.1	SRR10499594	6.87	3.95	3.90	SAMN13292994	human gut metagenome Metagenome
MZ571121.1	SRR11391801	6.86	3.95	3.89	SAMN14418853	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
MZ571121.1	SRR7287333	6.86	3.95	3.89	SAMN09223217	Viral metagenome in feces from yaks in China
MZ571121.1	ERR1135221	6.86	3.95	3.89	SAMEA3663048	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR1135379	6.86	3.95	3.89	SAMEA3663206	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR1135382	6.86	3.95	3.89	SAMEA3663209	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR1135383	6.86	3.95	3.89	SAMEA3663210	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR1135385	6.86	3.95	3.89	SAMEA3663212	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR1135386	6.86	3.95	3.89	SAMEA3663213	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR1135388	6.86	3.95	3.89	SAMEA3663215	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR3393539	6.86	3.95	3.89	SAMEA5733042	Animal gut microbiome
MZ571121.1	SRR13826161	6.86	3.95	3.89	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
MZ571121.1	SRR14099373	6.86	3.95	3.89	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
MZ571121.1	SRR17317413	6.86	3.95	3.89	SAMN24337968	The difference between diarrhea piglets and normal piglets
MZ571121.1	SRR17317414	6.86	3.95	3.89	SAMN24337966	The difference between diarrhea piglets and normal piglets
MZ571121.1	SRR4425662	6.86	3.95	3.89	SAMN05597107	Composite fecal samples and WWTP biosolids Raw sequence reads
MZ571121.1	SRR4425697	6.86	3.95	3.89	SAMN05597123	Composite fecal samples and WWTP biosolids Raw sequence reads
MZ571121.1	SRR7532988	6.86	3.95	3.89	SAMN09641552	panda gut metagenome raw sequence reads Raw sequence reads
MZ571121.1	SRR4101307	6.86	3.95	3.89	SAMN05715934	food contamination metagenome Metagenome
MZ571121.1	SRR15276860	6.86	3.95	3.89	SAMN20362752	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ571121.1	ERR5310767	6.84	3.95	3.88	SAMEA8082447	The TrackCattle Study
MZ571121.1	SRR4101295	6.83	3.95	3.88	SAMN05715930	food contamination metagenome Metagenome
MZ571121.1	SRR12711466	6.81	3.95	3.86	SAMN15870926	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	SRR12711477	6.81	3.95	3.86	SAMN15870925	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	ERR3004221	6.81	3.95	3.86	SAMEA4813778	KOALA cohort metagenome study
MZ571121.1	SRR14780119	6.72	3.95	3.82	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
MZ571121.1	SRR2177287	6.72	3.95	3.82	SAMN04001591	STEC-spiked spinach Metagenome
MZ571121.1	ERR738549	6.72	3.95	3.81	SAMEA3216841	Benchmark of metagenome analysis tools
MZ571121.1	SRR10692116	6.67	3.95	3.78	SAMN13246425	human gut metagenome Metagenome
MZ571121.1	SRR10572901	5.93	3.39	3.37	SAMN13451440	PCR amplicon specificity sequencing for a nL-qPCR chip to detect enteric pathogens
MZ571121.1	ERR1600642	5.92	3.39	3.36	SAMEA4385500	Using WTP diet to modulate gut microbiota to alleviate human type 2 diabetes
MZ571121.1	ERR3393526	5.89	3.39	3.34	SAMEA5733029	Animal gut microbiome
MZ571121.1	SRR8925784	5.89	3.39	3.34	SAMN11458266	Metagenome of feedstock samples for 56 full-scale biogas plants in China
MZ571121.1	SRR8925792	5.89	3.39	3.34	SAMN11458256	Metagenome of feedstock samples for 56 full-scale biogas plants in China
MZ571121.1	SRR11391799	5.88	3.39	3.34	SAMN14418855	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
MZ571121.1	SRR14842352	5.88	3.39	3.34	SAMN19735668	Global Canine Shotgun Microbiomes
MZ571121.1	ERR1135378	5.87	3.39	3.33	SAMEA3663205	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR1135389	5.87	3.39	3.33	SAMEA3663216	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ571121.1	ERR4298353	5.86	3.39	3.32	SAMEA7020081	Proficiency testing of metagenomics-based detection of food-borne pathogens using a complex artificial sequencing dataset
MZ571121.1	SRR4018490	5.86	3.39	3.32	SAMN05442508	freshwater metagenome Raw sequence reads
MZ571121.1	SRR5377209	5.86	3.39	3.32	SAMN06624502	human gut metagenome Raw sequence reads
MZ571121.1	SRR12217733	5.86	3.39	3.32	SAMN15503819	Bovine fecal metagenome from dairy veal calves
MZ571121.1	SRR12710959	5.86	3.39	3.32	SAMN15870917	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	SRR12711224	5.86	3.39	3.32	SAMN15870982	Metagenomic sequencing of  the digestive tract of buffalo
MZ571121.1	SRR15276870	5.86	3.39	3.32	SAMN20362750	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ571121.1	SRR2000383	5.86	3.39	3.32	SAMN03569081	Fecal suspension - 2011 E coli outbreak Raw sequence reads
MZ571121.1	SRR2083222	5.86	3.39	3.32	SAMN03801314	Freshwater Viruses Metagenomic assembly
MZ571121.1	SRR4101293	5.86	3.39	3.32	SAMN05715930	food contamination metagenome Metagenome
MZ571121.1	SRR4101294	5.86	3.39	3.32	SAMN05715930	food contamination metagenome Metagenome
MZ571121.1	SRR4101308	5.86	3.39	3.32	SAMN05715934	food contamination metagenome Metagenome
MZ571121.1	SRR6514664	5.86	3.39	3.32	SAMN08379457	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ571121.1	SRR7658622	5.86	3.39	3.32	SAMN09781734	Metagenomic sequencing of stool samples from rural communities from north-eastern Madagascar
MZ571121.1	SRR2177361	5.85	3.39	3.32	SAMN04001593	STEC-spiked spinach Metagenome
MZ571121.1	ERR3525314	5.84	3.39	3.31	SAMEA5961691	Metagenomic sequencing of the rumen of cattle (Bos Taurus), sheep (Ovis aries), reindeer (Rangifer tarandus) and red deer (Cervus elaphus)
MZ571121.1	SRR11435981	5.83	3.39	3.31	SAMN14475179	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ571121.1	ERR4564087	5.81	3.39	3.30	SAMEA7288503	Imidazole propionate is increased in diabetes and associated with dietary patterns and altered microbial ecology
MZ571121.1	ERR4571087	5.81	3.39	3.30	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
MZ571121.1	ERR4571347	5.81	3.39	3.30	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
MZ571121.1	ERR4571477	5.81	3.39	3.30	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
MZ571121.1	ERR4616330	5.81	3.39	3.30	SAMEA7332299	TwinUK cohort
MZ571121.1	ERR4616331	5.81	3.39	3.30	SAMEA7332299	TwinUK cohort
MZ571121.1	ERR525753	5.81	3.39	3.30	SAMEA2579970	Dynamics and Stabilization of the Human Gut Microbiome during the First Year of Life
MZ571121.1	ERR710432	5.81	3.39	3.30	SAMEA3178943	Gut microbiome development along the colorectal adenoma-carcinoma sequence
MZ571121.1	SRR12875514	5.81	3.39	3.30	SAMN16513441	Gut microbiome is associated with exercise tolerance of resected early-stage lung cancer patients
MZ571121.1	SRR13694787	5.81	3.39	3.30	SAMN17884110	Vaginal seeding in babies born by caesarean section (ECOBABe trial) - shotgun metagenomics data
MZ571121.1	SRR13694830	5.81	3.39	3.30	SAMN17884072	Vaginal seeding in babies born by caesarean section (ECOBABe trial) - shotgun metagenomics data
MZ571121.1	SRR13979576	5.81	3.39	3.30	SAMN18315996	Metagenomic analysis reveals the signature of gut microbiota associated with human chronotypes
MZ571121.1	SRR16681855	5.81	3.39	3.30	SAMN22567060	Metagenomic analysis of gut microbiota of people with depression disorders for determination of the composition of the marker genes.
MZ571121.1	SRR5273912	5.81	3.39	3.30	SAMN06350202	Mother-infant microbiome vertical transmission
MZ571121.1	SRR5866558	5.81	3.39	3.30	SAMN07414360	Whole-Grain rich diet cross-over study
MZ571121.1	SRR5866559	5.81	3.39	3.30	SAMN07414361	Whole-Grain rich diet cross-over study
MZ571121.1	SRR7227920	5.81	3.39	3.30	SAMN09272168	Effect of bariatric surgery on the faecal metagenome
MZ571121.1	SRR7723001	5.81	3.39	3.30	SAMN09863745	Influence of early environmental factors on the establishment and development of gut microbiome composition and function and metabolomics profiles in infants at-risk of celiac disease
MZ571121.1	SRR14842348	5.80	3.39	3.29	SAMN19735734	Global Canine Shotgun Microbiomes
MZ571121.1	ERR3406244	5.77	3.39	3.27	SAMEA5616932	Early_life_microbiota_colonisation
MZ571121.1	SRR6514657	5.75	3.39	3.26	SAMN08379450	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
