QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
AM904726.1	SRR12195343	51.97	36.81	36.44	SAMN15504564	STEC-spiked food
AM904726.1	SRR12195344	51.97	36.81	36.44	SAMN15504563	STEC-spiked food
AM904726.1	SRR1523528	51.97	36.81	36.44	SAMN02929927	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
AM904726.1	SRR2177250	51.97	36.81	36.44	SAMN04001579	STEC-spiked spinach Metagenome
AM904726.1	SRR2177283	51.97	36.81	36.44	SAMN04001575	STEC-spiked spinach Metagenome
AM904726.1	SRR2177288	51.97	36.81	36.44	SAMN04001591	STEC-spiked spinach Metagenome
AM904726.1	SRR4101290	51.97	36.81	36.44	SAMN05715926	food contamination metagenome Metagenome
AM904726.1	SRR4101291	51.97	36.81	36.44	SAMN05715929	food contamination metagenome Metagenome
AM904726.1	SRR6486887	51.97	36.81	36.44	SAMN08375878	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
AM904726.1	SRR6486889	51.97	36.81	36.44	SAMN08375880	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
AM904726.1	SRR6514655	51.97	36.81	36.44	SAMN08379452	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AM904726.1	SRR4101293	51.01	36.11	35.77	SAMN05715930	food contamination metagenome Metagenome
AM904726.1	SRR6514663	51.00	36.11	35.76	SAMN08379458	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AM904726.1	SRR4101302	50.99	36.11	35.76	SAMN05715932	food contamination metagenome Metagenome
AM904726.1	SRR2177251	50.98	36.11	35.75	SAMN04001579	STEC-spiked spinach Metagenome
AM904726.1	SRR6514664	50.00	35.42	35.06	SAMN08379457	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AM904726.1	ERR3393526	49.33	34.72	34.59	SAMEA5733029	Animal gut microbiome
AM904726.1	SRR11391800	49.10	34.72	34.43	SAMN14418854	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
AM904726.1	SRR2177287	48.06	34.03	33.70	SAMN04001591	STEC-spiked spinach Metagenome
AM904726.1	SRR12217733	48.04	34.03	33.69	SAMN15503819	Bovine fecal metagenome from dairy veal calves
AM904726.1	ERR2597391	47.31	33.33	33.17	SAMEA4688905	VETII samples
AM904726.1	SRR11391801	47.13	33.33	33.05	SAMN14418853	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
AM904726.1	SRR2177361	47.10	33.33	33.03	SAMN04001593	STEC-spiked spinach Metagenome
AM904726.1	SRR2177281	47.08	33.33	33.01	SAMN04001575	STEC-spiked spinach Metagenome
AM904726.1	SRR7533038	46.40	32.64	32.54	SAMN09641623	panda gut metagenome raw sequence reads Raw sequence reads
AM904726.1	SRR11435967	46.09	32.64	32.32	SAMN14475167	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AM904726.1	SRR4018489	46.09	32.64	32.32	SAMN05442507	freshwater metagenome Raw sequence reads
AM904726.1	ERR1135378	45.36	31.94	31.81	SAMEA3663205	The Pig’s other genome: a reference gene catalogue of the gut microbiome
AM904726.1	SRR5377209	45.11	31.94	31.63	SAMN06624502	human gut metagenome Raw sequence reads
AM904726.1	SRR6514657	45.10	31.94	31.63	SAMN08379450	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AM904726.1	SRR11412775	44.45	31.25	31.17	SAMN14445732	human gut metagenome Metagenome
AM904726.1	SRR2177358	44.13	31.25	30.95	SAMN04001592	STEC-spiked spinach Metagenome
AM904726.1	ERR4298353	44.10	31.25	30.92	SAMEA7020081	Proficiency testing of metagenomics-based detection of food-borne pathogens using a complex artificial sequencing dataset
AM904726.1	ERR738545	43.16	30.56	30.27	SAMEA3216837	Benchmark of metagenome analysis tools
AM904726.1	SRR11185243	42.42	29.86	29.75	SAMN11098509	Pig microbiome
AM904726.1	SRR14812346	42.38	29.86	29.72	SAMN19686914	Piglet gut and in-barn manure from farms on Raised Without Antibiotics program display a reduced antimicrobial resistance but an increased prevalence of pathogens
AM904726.1	SRR10692116	42.33	29.86	29.68	SAMN13246425	human gut metagenome Metagenome
AM904726.1	SRR2083222	42.14	29.86	29.55	SAMN03801314	Freshwater Viruses Metagenomic assembly
AM904726.1	ERR1135389	40.33	28.47	28.28	SAMEA3663216	The Pig’s other genome: a reference gene catalogue of the gut microbiome
AM904726.1	SRR11391799	40.33	28.47	28.28	SAMN14418855	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
AM904726.1	SRR3181139	40.23	28.47	28.21	SAMN04450471	Cattle feces Metagenome
AM904726.1	ERR3525314	40.22	28.47	28.20	SAMEA5961691	Metagenomic sequencing of the rumen of cattle (Bos Taurus), sheep (Ovis aries), reindeer (Rangifer tarandus) and red deer (Cervus elaphus)
AM904726.1	SRR2177360	40.17	28.47	28.17	SAMN04001593	STEC-spiked spinach Metagenome
AM904726.1	SRR8925818	39.65	27.78	27.80	SAMN11458198	Metagenomic analysis of 56 full-scale biogas plants in China
AM904726.1	SRR13855170	39.23	27.78	27.51	SAMN18090719	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
AM904726.1	ERR2597350	38.61	27.08	27.08	SAMEA4688864	VETII samples
AM904726.1	SRR12711033	38.46	27.08	26.97	SAMN15871266	Metagenomic sequencing of  the digestive tract of buffalo
AM904726.1	SRR7193049	38.40	27.08	26.93	SAMN09235249	Evaluation of porcine fecal microbiomes after exposure to ceftriaxone
AM904726.1	SRR7287333	38.25	27.08	26.82	SAMN09223217	Viral metagenome in feces from yaks in China
AM904726.1	SRR14780119	38.24	27.08	26.81	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
AM904726.1	SRR13355226	38.22	27.08	26.80	SAMN17091845	Mock community containing 99% human DNA and 1% E. coli DNA.
AM904726.1	SRR4018502	38.21	27.08	26.80	SAMN05442519	freshwater metagenome Raw sequence reads
AM904726.1	ERR3525309	37.24	26.39	26.11	SAMEA5961686	Metagenomic sequencing of the rumen of cattle (Bos Taurus), sheep (Ovis aries), reindeer (Rangifer tarandus) and red deer (Cervus elaphus)
AM904726.1	SRR12710906	37.23	26.39	26.11	SAMN15870971	Metagenomic sequencing of  the digestive tract of buffalo
AM904726.1	SRR9866666	36.48	25.69	25.58	SAMN12283821	Metagenomic sequencing of Lawsonia intracellularis
AM904726.1	ERR4083585	36.40	25.69	25.53	SAMEA6809520	Large scale metagenome assembly reveals novel animal-associated microbial diversity
AM904726.1	SRR4018499	36.24	25.69	25.41	SAMN05442516	freshwater metagenome Raw sequence reads
AM904726.1	ERR1135387	35.49	25.00	24.89	SAMEA3663214	The Pig’s other genome: a reference gene catalogue of the gut microbiome
AM904726.1	SRR7533037	34.73	24.31	24.35	SAMN09641624	panda gut metagenome raw sequence reads Raw sequence reads
AM904726.1	SRR8925792	34.60	24.31	24.26	SAMN11458256	Metagenome of feedstock samples for 56 full-scale biogas plants in China
AM904726.1	SRR15725430	33.73	23.61	23.66	SAMN21220124	Exploring the possible link between the gut microbiome and fat deposition in pigs
AM904726.1	SRR10209667	33.57	23.61	23.54	SAMN12867438	pig gut metagenome Targeted loci environmental
AM904726.1	SRR11236200	33.38	23.61	23.41	SAMN14270949	Human gut microbiome Raw sequence reads
AM904726.1	SRR2177359	33.32	23.61	23.36	SAMN04001592	STEC-spiked spinach Metagenome
AM904726.1	SRR6869094	33.31	23.61	23.36	SAMN08738635	Bovine Fecal Metagenomics During Early Life
AM904726.1	ERR589506	33.30	23.61	23.35	SAMEA2737661	Gut and Oral Microbiome Dysbiosis in Rheumatoid Arthritis
AM904726.1	SRR4425658	33.29	23.61	23.34	SAMN05597113	Composite fecal samples and WWTP biosolids Raw sequence reads
AM904726.1	ERR2380891	32.69	22.92	22.93	SAMEA104674556	EQ.128.130507_meta
AM904726.1	ERR3574525	32.62	22.92	22.87	SAMEA5989477	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes
AM904726.1	SRR12710909	32.36	22.92	22.69	SAMN15870968	Metagenomic sequencing of  the digestive tract of buffalo
AM904726.1	SRR11435981	32.33	22.92	22.67	SAMN14475179	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AM904726.1	SRR8925809	31.72	22.22	22.24	SAMN11458246	Metagenome of feedstock samples for 56 full-scale biogas plants in China
AM904726.1	SRR6514659	31.39	22.22	22.01	SAMN08379456	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AM904726.1	SRR13236686	31.36	22.22	21.99	SAMN16807469	Cellulolytic microbial consortium Genome sequencing and assembly
AM904726.1	SRR1747032	31.35	22.22	21.99	SAMN03275585	Baboon feces Metagenome
AM904726.1	SRR11435977	31.35	22.22	21.98	SAMN14475182	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AM904726.1	SRR8925784	30.65	21.53	21.49	SAMN11458266	Metagenome of feedstock samples for 56 full-scale biogas plants in China
AM904726.1	ERR4682857	30.64	21.53	21.48	SAMEA7428499	Global surveillance of antimicrobial resistance - batch June 2018
AM904726.1	ERR3502022	30.54	21.53	21.42	SAMEA5925635	A cross-sectional study of compositional and functional profiles of gut microbiota in Sardinian centenarians
AM904726.1	ERR738544	30.42	21.53	21.33	SAMEA3216836	Benchmark of metagenome analysis tools
AM904726.1	SRR6869085	30.42	21.53	21.33	SAMN08738622	Bovine Fecal Metagenomics During Early Life
AM904726.1	SRR7428413	30.37	21.53	21.30	SAMN09355640	Human Fecal Metagenome Metagenome
AM904726.1	SRR7110579	29.52	20.83	20.70	SAMN08776114	Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Alfalfa, Gen10, Rep 1, Penicillin and Streptomycin metagenome
AM904726.1	ERR5310767	29.43	20.83	20.64	SAMEA8082447	The TrackCattle Study
AM904726.1	SRR10692412	29.42	20.83	20.63	SAMN13246275	human gut metagenome Metagenome
AM904726.1	ERR4398810	29.42	20.83	20.63	SAMEA7112149	Gut Microbiomes of European Turkey and Veal Calf Herds
AM904726.1	SRR11489779	28.74	20.14	20.16	SAMN14543228	Global studies of microbial diversity in pig gut
AM904726.1	SRR14842348	28.56	20.14	20.02	SAMN19735734	Global Canine Shotgun Microbiomes
AM904726.1	SRR4101316	28.43	20.14	19.94	SAMN05715937	food contamination metagenome Metagenome
AM904726.1	SRR10499594	28.42	20.14	19.93	SAMN13292994	human gut metagenome Metagenome
AM904726.1	SRR15276862	28.37	20.14	19.90	SAMN20362775	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
AM904726.1	SRR8316592	27.81	19.44	19.50	SAMN10592412	Gut metagenomes of Yi and Tibetan population and hypertension patients in China
AM904726.1	ERR3574523	27.61	19.44	19.36	SAMEA5989477	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes
AM904726.1	ERR2245477	26.71	18.75	18.73	SAMEA104467343	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
AM904726.1	ERR3211788	26.60	18.75	18.65	SAMEA5414433	Metagenomic assessment of the effect of sample processing on different microbiomes
AM904726.1	SRR10692766	26.48	18.75	18.57	SAMN13247019	human gut metagenome Metagenome
AM904726.1	ERR4083577	26.47	18.75	18.56	SAMEA6809531	Large scale metagenome assembly reveals novel animal-associated microbial diversity
AM904726.1	ERR3393547	26.40	18.75	18.51	SAMEA5733050	Animal gut microbiome
AM904726.1	SRR9866671	25.86	18.06	18.13	SAMN12283826	Metagenomic sequencing of Lawsonia intracellularis
