QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
MZ229604.1	ERR738547	13.73	10.61	10.46	SAMEA3216839	Benchmark of metagenome analysis tools
MZ229604.1	SRR4101315	13.73	10.61	10.45	SAMN05715936	food contamination metagenome Metagenome
MZ229604.1	SRR7030480	12.80	9.85	9.75	SAMN08778355	Goat fecal pellet enrichment culture fungal communities from Isla Vista, California, USA - Alfalfa, Gen0, Rep 3 metagenome
MZ229604.1	ERR3451055	12.79	9.85	9.74	SAMEA5814699	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
MZ229604.1	ERR710432	12.79	9.85	9.74	SAMEA3178943	Gut microbiome development along the colorectal adenoma-carcinoma sequence
MZ229604.1	SRR5866558	12.79	9.85	9.74	SAMN07414360	Whole-Grain rich diet cross-over study
MZ229604.1	SRR5866559	12.79	9.85	9.74	SAMN07414361	Whole-Grain rich diet cross-over study
MZ229604.1	SRR7723001	12.79	9.85	9.74	SAMN09863745	Influence of early environmental factors on the establishment and development of gut microbiome composition and function and metabolomics profiles in infants at-risk of celiac disease
MZ229604.1	ERR4571217	12.79	9.85	9.74	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
MZ229604.1	ERR1135379	12.79	9.85	9.74	SAMEA3663206	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ229604.1	ERR1135382	12.79	9.85	9.74	SAMEA3663209	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ229604.1	ERR1135383	12.79	9.85	9.74	SAMEA3663210	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ229604.1	ERR1135385	12.79	9.85	9.74	SAMEA3663212	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ229604.1	ERR1135386	12.79	9.85	9.74	SAMEA3663213	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ229604.1	ERR1135388	12.79	9.85	9.74	SAMEA3663215	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ229604.1	ERR3393539	12.79	9.85	9.74	SAMEA5733042	Animal gut microbiome
MZ229604.1	SRR13826161	12.79	9.85	9.74	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
MZ229604.1	SRR14099373	12.79	9.85	9.74	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
MZ229604.1	SRR17317413	12.79	9.85	9.74	SAMN24337968	The difference between diarrhea piglets and normal piglets
MZ229604.1	SRR17317414	12.79	9.85	9.74	SAMN24337966	The difference between diarrhea piglets and normal piglets
MZ229604.1	SRR7532989	12.79	9.85	9.74	SAMN09641551	panda gut metagenome raw sequence reads Raw sequence reads
MZ229604.1	SRR7031287	12.79	9.85	9.74	SAMN08779031	Goat fecal pellet enrichment culture fungal communities from Isla Vista, California, USA - Xylan, Gen0, Rep 1 metagenome
MZ229604.1	SRR5866502	12.78	9.85	9.73	SAMN07414389	Whole-Grain rich diet cross-over study
MZ229604.1	ERR3857638	12.77	9.85	9.73	SAMEA6512880	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
MZ229604.1	SRR4101323	12.76	9.85	9.72	SAMN05715928	food contamination metagenome Metagenome
MZ229604.1	SRR12711160	12.76	9.85	9.71	SAMN15871213	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	SRR4101295	12.76	9.85	9.71	SAMN05715930	food contamination metagenome Metagenome
MZ229604.1	SRR11391800	12.75	9.85	9.71	SAMN14418854	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
MZ229604.1	SRR4101318	12.75	9.85	9.70	SAMN05715937	food contamination metagenome Metagenome
MZ229604.1	SRR12326569	12.74	9.85	9.70	SAMN15637149	Cassava leaf microbiome and ions
MZ229604.1	SRR8353651	12.74	9.85	9.70	SAMN10615590	The relationship of fecal microbiomes and nutritional status in cystic fibrosis
MZ229604.1	ERR4083947	12.74	9.85	9.70	SAMEA6809521	Large scale metagenome assembly reveals novel animal-associated microbial diversity
MZ229604.1	ERR738548	12.74	9.85	9.70	SAMEA3216840	Benchmark of metagenome analysis tools
MZ229604.1	ERR2182604	12.74	9.85	9.70	SAMEA104359694	Metagenomic characterization of the human intestinal microbiota in faecal samples from STEC-infected patients
MZ229604.1	SRR11435963	12.74	9.85	9.70	SAMN14475171	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ229604.1	SRR11435964	12.74	9.85	9.70	SAMN14475170	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ229604.1	SRR11435985	12.74	9.85	9.70	SAMN14475175	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ229604.1	SRR2164314	12.74	9.85	9.70	SAMN03983345	Fecal suspension - 2011 E coli outbreak Raw sequence reads
MZ229604.1	SRR2177250	12.74	9.85	9.70	SAMN04001579	STEC-spiked spinach Metagenome
MZ229604.1	SRR2177280	12.74	9.85	9.70	SAMN04001579	STEC-spiked spinach Metagenome
MZ229604.1	SRR2177283	12.74	9.85	9.70	SAMN04001575	STEC-spiked spinach Metagenome
MZ229604.1	SRR4101291	12.74	9.85	9.70	SAMN05715929	food contamination metagenome Metagenome
MZ229604.1	SRR4101299	12.74	9.85	9.70	SAMN05715932	food contamination metagenome Metagenome
MZ229604.1	SRR4101308	12.74	9.85	9.70	SAMN05715934	food contamination metagenome Metagenome
MZ229604.1	SRR6486879	12.74	9.85	9.70	SAMN08375886	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ229604.1	ERR3085829	12.74	9.85	9.70	SAMEA104403803	RLBUHT_Cdiff
MZ229604.1	SRR6667573	12.74	9.85	9.70	SAMN08457752	Metagenomes of produce spiked with E.coli
MZ229604.1	SRR15276860	12.74	9.85	9.70	SAMN20362752	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ229604.1	SRR13760448	11.88	9.09	9.05	SAMN18016884	Antibiotic-driven intestinal dysbiosis in paediatric SBS alters microbiome functions and is associated with gut-derived blood stream infections throughout childhood
MZ229604.1	ERR4571347	11.81	9.09	9.00	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
MZ229604.1	ERR2597327	11.81	9.09	8.99	SAMEA4688841	VETII samples
MZ229604.1	SRR16681855	11.80	9.09	8.99	SAMN22567060	Metagenomic analysis of gut microbiota of people with depression disorders for determination of the composition of the marker genes.
MZ229604.1	SRR5273912	11.80	9.09	8.99	SAMN06350202	Mother-infant microbiome vertical transmission
MZ229604.1	ERR1135221	11.79	9.09	8.98	SAMEA3663048	The Pig’s other genome: a reference gene catalogue of the gut microbiome
MZ229604.1	SRR4425697	11.79	9.09	8.98	SAMN05597123	Composite fecal samples and WWTP biosolids Raw sequence reads
MZ229604.1	SRR3181139	11.78	9.09	8.97	SAMN04450471	Cattle feces Metagenome
MZ229604.1	SRR11391801	11.78	9.09	8.97	SAMN14418853	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
MZ229604.1	SRR14842352	11.78	9.09	8.97	SAMN19735668	Global Canine Shotgun Microbiomes
MZ229604.1	SRR2177359	11.77	9.09	8.96	SAMN04001592	STEC-spiked spinach Metagenome
MZ229604.1	SRR12710959	11.76	9.09	8.96	SAMN15870917	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	SRR6869083	11.76	9.09	8.95	SAMN08738620	Bovine Fecal Metagenomics During Early Life
MZ229604.1	SRR2177287	11.76	9.09	8.95	SAMN04001591	STEC-spiked spinach Metagenome
MZ229604.1	SRR4101293	11.76	9.09	8.95	SAMN05715930	food contamination metagenome Metagenome
MZ229604.1	SRR12326570	11.75	9.09	8.95	SAMN15637148	Cassava leaf microbiome and ions
MZ229604.1	SRR4101317	11.75	9.09	8.95	SAMN05715937	food contamination metagenome Metagenome
MZ229604.1	SRR12711214	11.75	9.09	8.94	SAMN15870991	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	SRR7658622	11.75	9.09	8.94	SAMN09781734	Metagenomic sequencing of stool samples from rural communities from north-eastern Madagascar
MZ229604.1	SRR8353652	11.75	9.09	8.94	SAMN10615591	The relationship of fecal microbiomes and nutritional status in cystic fibrosis
MZ229604.1	ERR4298353	11.74	9.09	8.94	SAMEA7020081	Proficiency testing of metagenomics-based detection of food-borne pathogens using a complex artificial sequencing dataset
MZ229604.1	ERR738549	11.74	9.09	8.94	SAMEA3216841	Benchmark of metagenome analysis tools
MZ229604.1	SRR4018490	11.74	9.09	8.94	SAMN05442508	freshwater metagenome Raw sequence reads
MZ229604.1	SRR11435965	11.74	9.09	8.94	SAMN14475169	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ229604.1	SRR11435986	11.74	9.09	8.94	SAMN14475174	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ229604.1	SRR11435990	11.74	9.09	8.94	SAMN14475162	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
MZ229604.1	SRR12195329	11.74	9.09	8.94	SAMN15504571	STEC-spiked food
MZ229604.1	SRR12195330	11.74	9.09	8.94	SAMN15504570	STEC-spiked food
MZ229604.1	SRR12195331	11.74	9.09	8.94	SAMN15504569	STEC-spiked food
MZ229604.1	SRR12195332	11.74	9.09	8.94	SAMN15504568	STEC-spiked food
MZ229604.1	SRR12195333	11.74	9.09	8.94	SAMN15504567	STEC-spiked food
MZ229604.1	SRR12195334	11.74	9.09	8.94	SAMN15504566	STEC-spiked food
MZ229604.1	SRR12195343	11.74	9.09	8.94	SAMN15504564	STEC-spiked food
MZ229604.1	SRR12195344	11.74	9.09	8.94	SAMN15504563	STEC-spiked food
MZ229604.1	SRR12217733	11.74	9.09	8.94	SAMN15503819	Bovine fecal metagenome from dairy veal calves
MZ229604.1	SRR1523528	11.74	9.09	8.94	SAMN02929927	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
MZ229604.1	SRR15276869	11.74	9.09	8.94	SAMN20362768	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ229604.1	SRR17241854	11.74	9.09	8.94	SAMN23969020	Gut microbiome in obese children treated with butyrate
MZ229604.1	SRR2000383	11.74	9.09	8.94	SAMN03569081	Fecal suspension - 2011 E coli outbreak Raw sequence reads
MZ229604.1	SRR2177357	11.74	9.09	8.94	SAMN04001591	STEC-spiked spinach Metagenome
MZ229604.1	SRR4101290	11.74	9.09	8.94	SAMN05715926	food contamination metagenome Metagenome
MZ229604.1	SRR4101292	11.74	9.09	8.94	SAMN05715929	food contamination metagenome Metagenome
MZ229604.1	SRR4101298	11.74	9.09	8.94	SAMN05715931	food contamination metagenome Metagenome
MZ229604.1	SRR4101301	11.74	9.09	8.94	SAMN05715926	food contamination metagenome Metagenome
MZ229604.1	SRR6486883	11.74	9.09	8.94	SAMN08375884	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ229604.1	SRR6486887	11.74	9.09	8.94	SAMN08375878	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ229604.1	SRR6486889	11.74	9.09	8.94	SAMN08375880	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ229604.1	SRR6486890	11.74	9.09	8.94	SAMN08375879	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
MZ229604.1	SRR6514655	11.74	9.09	8.94	SAMN08379452	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ229604.1	SRR6514663	11.74	9.09	8.94	SAMN08379458	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ229604.1	SRR6514664	11.74	9.09	8.94	SAMN08379457	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ229604.1	SRR7229774	11.74	9.09	8.94	SAMN09269258	Complete Genome Sequence of New Type Shiga toxin-producing Escherichia coli O157:H7 Phage vB_EcoM-Sa157w3YLVW
MZ229604.1	SRR14346537	10.90	8.33	8.30	SAMN18880775	The role of maternal exposures on commensal microbes
MZ229604.1	ERR4571087	10.81	8.33	8.23	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
MZ229604.1	ERR2020037	10.81	8.33	8.23	SAMEA104144127	We studied the effect of different zinc sources on the intestinal microbiome in weaned pigs
MZ229604.1	ERR6170276	10.81	8.33	8.23	SAMEA8945704	VEGA Human Gut Metagenomics
MZ229604.1	SRR14780119	10.80	8.33	8.22	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
MZ229604.1	SRR13694787	10.80	8.33	8.22	SAMN17884110	Vaginal seeding in babies born by caesarean section (ECOBABe trial) - shotgun metagenomics data
MZ229604.1	SRR13694830	10.80	8.33	8.22	SAMN17884072	Vaginal seeding in babies born by caesarean section (ECOBABe trial) - shotgun metagenomics data
MZ229604.1	SRR4018489	10.78	8.33	8.21	SAMN05442507	freshwater metagenome Raw sequence reads
MZ229604.1	SRR13236686	10.78	8.33	8.21	SAMN16807469	Cellulolytic microbial consortium Genome sequencing and assembly
MZ229604.1	SRR8845319	10.77	8.33	8.20	SAMN11311500	Shotgun Metagenomics of 361 post-menopause women reveals gut microbiome change along with the bone loss
MZ229604.1	ERR738545	10.77	8.33	8.20	SAMEA3216837	Benchmark of metagenome analysis tools
MZ229604.1	SRR5377209	10.77	8.33	8.20	SAMN06624502	human gut metagenome Raw sequence reads
MZ229604.1	ERR321622	10.77	8.33	8.20	SAMEA2145815	Richness of human gut microbiome correlates with metabolic markers
MZ229604.1	SRR12711225	10.77	8.33	8.20	SAMN15870981	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	SRR4101322	10.77	8.33	8.20	SAMN05715928	food contamination metagenome Metagenome
MZ229604.1	SRR12711224	10.77	8.33	8.20	SAMN15870982	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	SRR12711477	10.77	8.33	8.20	SAMN15870925	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	SRR12710916	10.77	8.33	8.20	SAMN15870962	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	SRR8784357	10.77	8.33	8.20	SAMN11252265	Metagenomic sequencing of stool samples from Ethiopian individuals
MZ229604.1	SRR8856338	10.77	8.33	8.20	SAMN11345975	Breccia  Pipe U Claim Borehole WT-29A subsurface metagenome
MZ229604.1	SRR4101302	10.77	8.33	8.20	SAMN05715932	food contamination metagenome Metagenome
MZ229604.1	SRR15276864	10.76	8.33	8.20	SAMN20362773	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ229604.1	SRR2177360	10.76	8.33	8.20	SAMN04001593	STEC-spiked spinach Metagenome
MZ229604.1	SRR4101294	10.76	8.33	8.20	SAMN05715930	food contamination metagenome Metagenome
MZ229604.1	SRR6514657	10.76	8.33	8.20	SAMN08379450	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
MZ229604.1	SRR14346583	9.85	7.58	7.50	SAMN18880782	The role of maternal exposures on commensal microbes
MZ229604.1	ERR3451257	9.83	7.58	7.48	SAMEA5814543	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
MZ229604.1	ERR4616332	9.83	7.58	7.48	SAMEA7332299	TwinUK cohort
MZ229604.1	SRR11391799	9.82	7.58	7.48	SAMN14418855	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
MZ229604.1	SRR7533038	9.82	7.58	7.48	SAMN09641623	panda gut metagenome raw sequence reads Raw sequence reads
MZ229604.1	SRR5371465	9.82	7.58	7.48	SAMN06117812	bovine fecal metagenome raw sequence reads
MZ229604.1	SRR13979576	9.82	7.58	7.48	SAMN18315996	Metagenomic analysis reveals the signature of gut microbiota associated with human chronotypes
MZ229604.1	ERR3406244	9.82	7.58	7.47	SAMEA5616932	Early_life_microbiota_colonisation
MZ229604.1	SRR12390981	9.82	7.58	7.47	SAMN15733940	Metagenome of wastewater-derived enrichment cultures with different culture media
MZ229604.1	SRR14812346	9.81	7.58	7.47	SAMN19686914	Piglet gut and in-barn manure from farms on Raised Without Antibiotics program display a reduced antimicrobial resistance but an increased prevalence of pathogens
MZ229604.1	ERR3857640	9.80	7.58	7.46	SAMEA6512880	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
MZ229604.1	SRR4018499	9.79	7.58	7.46	SAMN05442516	freshwater metagenome Raw sequence reads
MZ229604.1	SRR12710906	9.79	7.58	7.45	SAMN15870971	Metagenomic sequencing of  the digestive tract of buffalo
MZ229604.1	ERR3393547	9.79	7.58	7.45	SAMEA5733050	Animal gut microbiome
MZ229604.1	ERR1620344	9.78	7.58	7.45	SAMEA4431957	The gut microbiome in Crohn's disease and modulation by exclusive enteral nutrition
MZ229604.1	SRR10403548	9.78	7.58	7.45	SAMN13221638	Cross-sectional study of intestinal flora in Parkinson's patients in central China
MZ229604.1	SRR11462833	9.78	7.58	7.45	SAMN14514676	Alteration in gut microbiota composition and functional relevance in subclinical carotid atherosclerosis in the general popolation
MZ229604.1	SRR12158991	9.78	7.58	7.45	SAMN15422813	The gut microbiome related effect of Berberine and probiotics in treating Type 2 Diabetes
MZ229604.1	SRR13236684	9.78	7.58	7.45	SAMN16991297	Cellulolytic microbial consortium Genome sequencing and assembly
MZ229604.1	SRR17284332	9.78	7.58	7.45	SAMN23963220	Transmission and formation of microbiota in the ealry life
MZ229604.1	SRR7351778	9.78	7.58	7.45	SAMN09278138	Probiotics in Pregnancy study
MZ229604.1	SRR7351897	9.78	7.58	7.45	SAMN09278319	Probiotics in Pregnancy study
MZ229604.1	ERR589506	9.78	7.58	7.45	SAMEA2737661	Gut and Oral Microbiome Dysbiosis in Rheumatoid Arthritis
MZ229604.1	SRR1747032	9.78	7.58	7.44	SAMN03275585	Baboon feces Metagenome
MZ229604.1	SRR2083222	9.78	7.58	7.44	SAMN03801314	Freshwater Viruses Metagenomic assembly
MZ229604.1	SRR2177251	9.78	7.58	7.44	SAMN04001579	STEC-spiked spinach Metagenome
MZ229604.1	SRR10692160	9.77	7.58	7.44	SAMN13246266	human gut metagenome Metagenome
MZ229604.1	SRR15276862	9.77	7.58	7.44	SAMN20362775	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
MZ229604.1	SRR10098751	8.92	6.82	6.79	SAMN12727814	Characterization of antimicrobial resistance genes in the enriched Enterobacteriaceae community of suburban mesocarnivores, stray dogs and owned dogs.
MZ229604.1	SRR15686320	8.91	6.82	6.79	SAMN21160204	Metagenomics - Survival E. coli in beach sand
MZ229604.1	SRR15686321	8.91	6.82	6.79	SAMN21160203	Metagenomics - Survival E. coli in beach sand
