QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
AY170851.1	SRR12195338	24.57	20.16	19.90	SAMN15504577	STEC-spiked food
AY170851.1	ERR2739235	23.63	19.35	19.15	SAMEA4833145	Culture-enriched human gut microbiomes reveal core and accessory resistance genes
AY170851.1	ERR5310767	23.59	19.35	19.12	SAMEA8082447	The TrackCattle Study
AY170851.1	SRR12195337	23.57	19.35	19.10	SAMN15504578	STEC-spiked food
AY170851.1	SRR5679029	22.80	18.55	18.47	SAMN06685557	Farm metagenomes conventional and organic
AY170851.1	ERR3405056	22.62	18.55	18.33	SAMEA5617729	Early_life_microbiota_colonisation
AY170851.1	SRR9038165	22.60	18.55	18.31	SAMN11615887	feces metagenome Raw sequence reads
AY170851.1	SRR11435968	22.57	18.55	18.29	SAMN14475166	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR2177282	22.56	18.55	18.28	SAMN04001583	STEC-spiked spinach Metagenome
AY170851.1	SRR10098298	21.91	17.74	17.75	SAMN12692686	Bovine composite fecal metagenome from pre-weaned dairy calves and lactating cows
AY170851.1	SRR10499466	21.67	17.74	17.56	SAMN13292914	human gut metagenome Metagenome
AY170851.1	ERR3451257	21.64	17.74	17.53	SAMEA5814543	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
AY170851.1	SRR6426150	21.62	17.74	17.52	SAMN08007091	Wheat flour Raw sequence reads
AY170851.1	SRR11435969	21.58	17.74	17.48	SAMN14475165	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR4101289	21.57	17.74	17.48	SAMN05715926	food contamination metagenome Metagenome
AY170851.1	SRR12195339	21.57	17.74	17.48	SAMN15504576	STEC-spiked food
AY170851.1	SRR11435985	21.57	17.74	17.47	SAMN14475175	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR4101301	21.57	17.74	17.47	SAMN05715926	food contamination metagenome Metagenome
AY170851.1	SRR8275908	20.70	16.94	16.77	SAMN10351046	Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung C4 metagenome
AY170851.1	SRR2566049	20.63	16.94	16.71	SAMN04126100	Intestinal microbiota dynamics in hospitalized patients
AY170851.1	SRR11435966	20.58	16.94	16.67	SAMN14475168	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	ERR3413877	20.58	16.94	16.67	SAMEA5735802	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
AY170851.1	SRR8784357	20.57	16.94	16.67	SAMN11252265	Metagenomic sequencing of stool samples from Ethiopian individuals
AY170851.1	SRR14780121	20.57	16.94	16.67	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
AY170851.1	SRR11435989	20.57	16.94	16.67	SAMN14475163	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR11435978	20.57	16.94	16.67	SAMN14475164	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR2177358	20.57	16.94	16.67	SAMN04001592	STEC-spiked spinach Metagenome
AY170851.1	SRR2177283	20.57	16.94	16.67	SAMN04001575	STEC-spiked spinach Metagenome
AY170851.1	ERR3413878	20.57	16.94	16.67	SAMEA5735803	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
AY170851.1	SRR4101303	20.57	16.94	16.67	SAMN05715933	food contamination metagenome Metagenome
AY170851.1	SRR5679042	19.80	16.13	16.04	SAMN06685522	Farm metagenomes conventional and organic
AY170851.1	ERR710432	19.68	16.13	15.94	SAMEA3178943	Gut microbiome development along the colorectal adenoma-carcinoma sequence
AY170851.1	ERR4334066	19.66	16.13	15.93	SAMEA7045150	Microbiome connections with host metabolism and habitual diet from the PREDICT 1 metagenomic study
AY170851.1	SRR13061017	19.65	16.13	15.92	SAMN16796179	Fecal Whole Metagenomic Shotgun Sequencing on Koreans
AY170851.1	SRR14001040	19.60	16.13	15.88	SAMN18354070	COPSAC corhot study of infant gut microbiome
AY170851.1	SRR2177251	19.59	16.13	15.87	SAMN04001579	STEC-spiked spinach Metagenome
AY170851.1	SRR11435988	19.58	16.13	15.86	SAMN14475172	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR11435963	19.58	16.13	15.86	SAMN14475171	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR11435987	19.58	16.13	15.86	SAMN14475173	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR12711230	19.58	16.13	15.86	SAMN15870976	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	SRR6514689	19.58	16.13	15.86	SAMN08379461	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	SRR4101290	19.58	16.13	15.86	SAMN05715926	food contamination metagenome Metagenome
AY170851.1	SRR12195329	19.58	16.13	15.86	SAMN15504571	STEC-spiked food
AY170851.1	SRR4101295	19.58	16.13	15.86	SAMN05715930	food contamination metagenome Metagenome
AY170851.1	SRR4101309	19.58	16.13	15.86	SAMN05715935	food contamination metagenome Metagenome
AY170851.1	SRR6514687	19.58	16.13	15.86	SAMN08379459	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	ERR3592848	19.57	16.13	15.86	SAMEA6084812	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3941344	18.73	15.32	15.18	SAMEA6577344	Using metabolomics and microbiome analysis as tools to investigate cheetah liver necrosis syndrome a pilot study
AY170851.1	SRR12234757	18.66	15.32	15.12	SAMN15421829	The gut microbiome related effect of Berberine and probiotics in treating Type 2 Diabetes
AY170851.1	SRR5091556	18.66	15.32	15.11	SAMN06112072	human gut metagenome in RA
AY170851.1	SRR15276861	18.65	15.32	15.11	SAMN20362751	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
AY170851.1	SRR7351973	18.60	15.32	15.07	SAMN09278288	Probiotics in Pregnancy study
AY170851.1	SRR14001039	18.60	15.32	15.07	SAMN18354071	COPSAC corhot study of infant gut microbiome
AY170851.1	SRR12711072	18.60	15.32	15.07	SAMN15871260	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	ERR1543947	18.58	15.32	15.05	SAMEA4350113	Evaluating the Potential of using Next-Generation Sequencing for Direct Clinical Diagnostics of Faecal Samples from Patients with Diarrhoea
AY170851.1	ERR3153744	18.58	15.32	15.05	SAMEA5335518	The fecal microbiota has already altered in normoglycemic individuals who go on to have type 2 diabetes
AY170851.1	ERR3413876	18.58	15.32	15.05	SAMEA5735801	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
AY170851.1	ERR3413879	18.58	15.32	15.05	SAMEA5735804	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
AY170851.1	ERR3592839	18.58	15.32	15.05	SAMEA6084803	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592841	18.58	15.32	15.05	SAMEA6084805	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592844	18.58	15.32	15.05	SAMEA6084808	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592853	18.58	15.32	15.05	SAMEA6084817	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592957	18.58	15.32	15.05	SAMEA6084921	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592958	18.58	15.32	15.05	SAMEA6084922	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592959	18.58	15.32	15.05	SAMEA6084923	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592968	18.58	15.32	15.05	SAMEA6084932	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592971	18.58	15.32	15.05	SAMEA6084935	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR414344	18.58	15.32	15.05	SAMEA2338725	An integrated catalog of reference genes in the human gut microbiome
AY170851.1	SRR4018503	18.58	15.32	15.05	SAMN05442520	freshwater metagenome Raw sequence reads
AY170851.1	SRR10692023	18.58	15.32	15.05	SAMN13246444	human gut metagenome Metagenome
AY170851.1	SRR10427882	18.58	15.32	15.05	SAMN13258121	Gut microbiome changes after bariatric surgery
AY170851.1	SRR11435964	18.58	15.32	15.05	SAMN14475170	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR11435986	18.58	15.32	15.05	SAMN14475174	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR12195330	18.58	15.32	15.05	SAMN15504570	STEC-spiked food
AY170851.1	SRR12195331	18.58	15.32	15.05	SAMN15504569	STEC-spiked food
AY170851.1	SRR12195332	18.58	15.32	15.05	SAMN15504568	STEC-spiked food
AY170851.1	SRR12195333	18.58	15.32	15.05	SAMN15504567	STEC-spiked food
AY170851.1	SRR12195334	18.58	15.32	15.05	SAMN15504566	STEC-spiked food
AY170851.1	SRR12195335	18.58	15.32	15.05	SAMN15504565	STEC-spiked food
AY170851.1	SRR12195343	18.58	15.32	15.05	SAMN15504564	STEC-spiked food
AY170851.1	SRR12710910	18.58	15.32	15.05	SAMN15870967	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	SRR12800487	18.58	15.32	15.05	SAMN16395188	Bacteriophage sp. Raw sequence reads
AY170851.1	SRR13855168	18.58	15.32	15.05	SAMN18090720	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
AY170851.1	SRR13855170	18.58	15.32	15.05	SAMN18090719	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
AY170851.1	SRR14369247	18.58	15.32	15.05	SAMN17899748	Weaning Piglet Gut Microbiome
AY170851.1	SRR14369248	18.58	15.32	15.05	SAMN17899747	Weaning Piglet Gut Microbiome
AY170851.1	SRR14369275	18.58	15.32	15.05	SAMN17899722	Weaning Piglet Gut Microbiome
AY170851.1	SRR14369276	18.58	15.32	15.05	SAMN17899721	Weaning Piglet Gut Microbiome
AY170851.1	SRR14369300	18.58	15.32	15.05	SAMN17899700	Weaning Piglet Gut Microbiome
AY170851.1	SRR14774583	18.58	15.32	15.05	SAMN19612850	Shotgun metagenomic sequencing data of gut microbiome in Duroc pigs
AY170851.1	SRR1523528	18.58	15.32	15.05	SAMN02929927	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
AY170851.1	SRR15276870	18.58	15.32	15.05	SAMN20362750	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
AY170851.1	SRR2177250	18.58	15.32	15.05	SAMN04001579	STEC-spiked spinach Metagenome
AY170851.1	SRR2177288	18.58	15.32	15.05	SAMN04001591	STEC-spiked spinach Metagenome
AY170851.1	SRR2177357	18.58	15.32	15.05	SAMN04001591	STEC-spiked spinach Metagenome
AY170851.1	SRR4101293	18.58	15.32	15.05	SAMN05715930	food contamination metagenome Metagenome
AY170851.1	SRR4101294	18.58	15.32	15.05	SAMN05715930	food contamination metagenome Metagenome
AY170851.1	SRR4101305	18.58	15.32	15.05	SAMN05715933	food contamination metagenome Metagenome
AY170851.1	SRR4101312	18.58	15.32	15.05	SAMN05715927	food contamination metagenome Metagenome
AY170851.1	SRR4425658	18.58	15.32	15.05	SAMN05597113	Composite fecal samples and WWTP biosolids Raw sequence reads
AY170851.1	SRR4425662	18.58	15.32	15.05	SAMN05597107	Composite fecal samples and WWTP biosolids Raw sequence reads
AY170851.1	SRR6482555	18.58	15.32	15.05	SAMN08018183	Collection of 3,087 bacterial metagenome-assembled genomes recovered from metagenomes available from the Sequence Read Archive.
AY170851.1	SRR6486890	18.58	15.32	15.05	SAMN08375879	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
AY170851.1	SRR6514656	18.58	15.32	15.05	SAMN08379451	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	SRR6514657	18.58	15.32	15.05	SAMN08379450	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	SRR6514661	18.58	15.32	15.05	SAMN08379454	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	SRR6514663	18.58	15.32	15.05	SAMN08379458	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	SRR6869086	18.58	15.32	15.05	SAMN08738623	Bovine Fecal Metagenomics During Early Life
AY170851.1	SRR7227920	18.58	15.32	15.05	SAMN09272168	Effect of bariatric surgery on the faecal metagenome
AY170851.1	SRR8550803	18.58	15.32	15.05	SAMN10888599	Fecal microbiomes from a Zimbabwean pre-school population
AY170851.1	SRR15276856	17.92	14.52	14.52	SAMN20362756	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
AY170851.1	SRR12711073	17.62	14.52	14.27	SAMN15871259	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	ERR3592846	17.60	14.52	14.26	SAMEA6084810	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	ERR3592835	17.60	14.52	14.26	SAMEA6084799	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	SRR2177287	17.60	14.52	14.26	SAMN04001591	STEC-spiked spinach Metagenome
AY170851.1	ERR2455137	17.60	14.52	14.26	SAMEA104724058	Microbial signature of calf diarrheic gut
AY170851.1	ERR525985	17.60	14.52	14.26	SAMEA2580202	Dynamics and Stabilization of the Human Gut Microbiome during the First Year of Life
AY170851.1	SRR12795781	17.60	14.52	14.26	SAMN16396825	Fecal microbiota transplantation on necrotizing enterocolitis in preterm piglets
AY170851.1	SRR14780119	17.60	14.52	14.26	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
AY170851.1	SRR2177360	17.60	14.52	14.26	SAMN04001593	STEC-spiked spinach Metagenome
AY170851.1	ERR3592960	17.60	14.52	14.26	SAMEA6084924	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	SRR13855169	17.60	14.52	14.26	SAMN18090719	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
AY170851.1	ERR3592843	17.60	14.52	14.26	SAMEA6084807	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	SRR11435965	17.60	14.52	14.26	SAMN14475169	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	ERR3592837	17.60	14.52	14.26	SAMEA6084801	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	SRR14369171	17.60	14.52	14.26	SAMN17899656	Weaning Piglet Gut Microbiome
AY170851.1	ERR3857640	16.73	13.71	13.56	SAMEA6512880	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
AY170851.1	SRR6060192	16.73	13.71	13.55	SAMN07632031	Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung C2 Day 2 Metagenome metagenome
AY170851.1	SRR3993006	16.70	13.71	13.53	SAMN05414937	Mongolian Metagenome
AY170851.1	SRR17221330	16.62	13.71	13.47	SAMN23798533	the gut microbes of golden monkeys
AY170851.1	SRR11435990	16.62	13.71	13.47	SAMN14475162	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
AY170851.1	SRR14369166	16.62	13.71	13.47	SAMN17899607	Weaning Piglet Gut Microbiome
AY170851.1	ERR3593310	16.62	13.71	13.47	SAMEA6085275	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	SRR4018496	16.62	13.71	13.47	SAMN05442513	freshwater metagenome Raw sequence reads
AY170851.1	SRR12710912	16.62	13.71	13.47	SAMN15870965	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	SRR14574017	16.62	13.71	13.47	SAMN19237095	rumen content metagenomics sequencing
AY170851.1	SRR4101306	16.62	13.71	13.47	SAMN05715934	food contamination metagenome Metagenome
AY170851.1	SRR6514662	16.62	13.71	13.46	SAMN08379453	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	ERR4571347	15.67	12.90	12.70	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
AY170851.1	SRR12711032	15.67	12.90	12.69	SAMN15871267	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	ERR4616330	15.65	12.90	12.68	SAMEA7332299	TwinUK cohort
AY170851.1	ERR4616331	15.65	12.90	12.68	SAMEA7332299	TwinUK cohort
AY170851.1	SRR12195344	15.65	12.90	12.68	SAMN15504563	STEC-spiked food
AY170851.1	SRR12711444	15.65	12.90	12.68	SAMN15870928	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	SRR4101304	15.65	12.90	12.68	SAMN05715933	food contamination metagenome Metagenome
AY170851.1	SRR6514688	15.64	12.90	12.67	SAMN08379460	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
AY170851.1	SRR4101316	15.64	12.90	12.67	SAMN05715937	food contamination metagenome Metagenome
AY170851.1	SRR12459264	14.78	12.10	11.97	SAMN15824897	PROMISE Cohort Metagenome sequence data
AY170851.1	SRR12459640	14.72	12.10	11.93	SAMN15824903	PROMISE Cohort Metagenome sequence data
AY170851.1	SRR10098320	14.68	12.10	11.90	SAMN12692676	Bovine composite fecal metagenome from pre-weaned dairy calves and lactating cows
AY170851.1	SRR3181148	14.67	12.10	11.89	SAMN04450480	Cattle feces Metagenome
AY170851.1	ERR4571477	14.67	12.10	11.89	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
AY170851.1	SRR12710915	14.67	12.10	11.88	SAMN15870963	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	SRR10692160	14.67	12.10	11.88	SAMN13246266	human gut metagenome Metagenome
AY170851.1	SRR8845319	14.67	12.10	11.88	SAMN11311500	Shotgun Metagenomics of 361 post-menopause women reveals gut microbiome change along with the bone loss
AY170851.1	SRR7280954	14.66	12.10	11.88	SAMN09382596	Strain-level identification of mother-to-child bacterial transmission during the first few months of life
AY170851.1	SRR14369271	14.66	12.10	11.88	SAMN17899726	Weaning Piglet Gut Microbiome
AY170851.1	SRR6486889	14.66	12.10	11.88	SAMN08375880	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
AY170851.1	SRR13318358	14.66	12.10	11.88	SAMN17171296	Netherland Travelers
AY170851.1	SRR12711219	14.66	12.10	11.88	SAMN15870986	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	ERR2835539	13.97	11.29	11.32	SAMEA4968973	A microbiota-directed complementary food, developed and characterized in gnotobiotic mice and piglets colonized with microbial therapeutic targets, has wide-ranging beneficial effects on biomarkers and mediators of postnatal development in Bangladeshi children with moderate acute malnutrition
AY170851.1	ERR3143217	13.80	11.29	11.18	SAMEA5315519	Discovery of novel astrovirus genotype species in small ruminants
AY170851.1	ERR2739237	13.78	11.29	11.16	SAMEA4833145	Culture-enriched human gut microbiomes reveal core and accessory resistance genes
AY170851.1	ERR3003428	13.76	11.29	11.15	SAMEA4813845	KOALA cohort metagenome study
AY170851.1	ERR3941083	13.75	11.29	11.14	SAMEA6577074	Using metabolomics and microbiome analysis as tools to investigate cheetah liver necrosis syndrome a pilot study
AY170851.1	SRR12711225	13.69	11.29	11.09	SAMN15870981	Metagenomic sequencing of  the digestive tract of buffalo
AY170851.1	SRR15276869	13.69	11.29	11.09	SAMN20362768	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
AY170851.1	ERR3593312	13.69	11.29	11.09	SAMEA6085277	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
AY170851.1	SRR14369252	13.69	11.29	11.09	SAMN17899743	Weaning Piglet Gut Microbiome
AY170851.1	SRR13355226	13.69	11.29	11.09	SAMN17091845	Mock community containing 99% human DNA and 1% E. coli DNA.
AY170851.1	SRR14001080	13.69	11.29	11.09	SAMN18354259	COPSAC corhot study of infant gut microbiome
AY170851.1	SRR11996691	12.94	10.48	10.49	SAMN15214363	Shotgun metagenomic sequencing of milk and in-line milk filter
AY170851.1	SRR8275909	12.77	10.48	10.35	SAMN10351046	Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung C4 metagenome
AY170851.1	ERR4571087	12.72	10.48	10.31	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
AY170851.1	SRR14842407	12.72	10.48	10.30	SAMN19735663	Global Canine Shotgun Microbiomes
AY170851.1	ERR7439212	12.72	10.48	10.30	SAMEA10813641	Long-term effects of diet on human gut microbiota composition employing shotgun metagenomics data analysis
AY170851.1	SRR2177281	12.72	10.48	10.30	SAMN04001575	STEC-spiked spinach Metagenome
