QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
L11079.1	SRR11435963	108.45	75.00	74.74	SAMN14475171	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR6486879	108.44	75.00	74.73	SAMN08375886	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
L11079.1	SRR8784357	107.73	74.32	74.24	SAMN11252265	Metagenomic sequencing of stool samples from Ethiopian individuals
L11079.1	SRR2177250	107.61	74.32	74.16	SAMN04001579	STEC-spiked spinach Metagenome
L11079.1	SRR2177288	107.61	74.32	74.16	SAMN04001591	STEC-spiked spinach Metagenome
L11079.1	SRR6486883	107.59	74.32	74.15	SAMN08375884	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
L11079.1	SRR11435969	107.46	74.32	74.05	SAMN14475165	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR4101301	107.46	74.32	74.05	SAMN05715926	food contamination metagenome Metagenome
L11079.1	ERR3413876	107.46	74.32	74.05	SAMEA5735801	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
L11079.1	ERR3413877	107.46	74.32	74.05	SAMEA5735802	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
L11079.1	ERR3413878	107.46	74.32	74.05	SAMEA5735803	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
L11079.1	ERR3413879	107.46	74.32	74.05	SAMEA5735804	The study compares 16S rDNA amplicon and metagenomics sequencing for Pathogen detection in Food safety
L11079.1	SRR11435968	107.46	74.32	74.05	SAMN14475166	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR4101292	107.46	74.32	74.05	SAMN05715929	food contamination metagenome Metagenome
L11079.1	SRR11435985	107.46	74.32	74.05	SAMN14475175	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	ERR1992808	106.87	73.65	73.65	SAMEA103954398	Semi-synthetic marine metagenomes for metagenomic pipeline assessment
L11079.1	ERR2185279	106.87	73.65	73.65	SAMEA104351855	Semi-synthetic marine metagenomes for metagenomic pipeline assessment
L11079.1	ERR2182604	106.86	73.65	73.64	SAMEA104359694	Metagenomic characterization of the human intestinal microbiota in faecal samples from STEC-infected patients
L11079.1	SRR12711214	106.83	73.65	73.62	SAMN15870991	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR11435989	106.61	73.65	73.47	SAMN14475163	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR12195333	106.61	73.65	73.47	SAMN15504567	STEC-spiked food
L11079.1	SRR6486889	106.61	73.65	73.47	SAMN08375880	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
L11079.1	SRR11435964	106.46	73.65	73.37	SAMN14475170	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR12195335	106.46	73.65	73.37	SAMN15504565	STEC-spiked food
L11079.1	SRR2177283	106.46	73.65	73.37	SAMN04001575	STEC-spiked spinach Metagenome
L11079.1	SRR4101291	106.46	73.65	73.37	SAMN05715929	food contamination metagenome Metagenome
L11079.1	SRR8354042	106.46	73.65	73.37	SAMN10615885	The relationship of fecal microbiomes and nutritional status in cystic fibrosis
L11079.1	SRR12710959	105.93	72.97	73.00	SAMN15870917	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR2177287	105.69	72.97	72.84	SAMN04001591	STEC-spiked spinach Metagenome
L11079.1	SRR11435965	105.62	72.97	72.79	SAMN14475169	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR12195329	105.62	72.97	72.79	SAMN15504571	STEC-spiked food
L11079.1	SRR12195330	105.62	72.97	72.79	SAMN15504570	STEC-spiked food
L11079.1	SRR12195331	105.62	72.97	72.79	SAMN15504569	STEC-spiked food
L11079.1	SRR12195332	105.62	72.97	72.79	SAMN15504568	STEC-spiked food
L11079.1	SRR12195343	105.62	72.97	72.79	SAMN15504564	STEC-spiked food
L11079.1	SRR12195344	105.62	72.97	72.79	SAMN15504563	STEC-spiked food
L11079.1	SRR1523528	105.62	72.97	72.79	SAMN02929927	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
L11079.1	SRR4101290	105.62	72.97	72.79	SAMN05715926	food contamination metagenome Metagenome
L11079.1	SRR6486887	105.62	72.97	72.79	SAMN08375878	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
L11079.1	SRR6486890	105.62	72.97	72.79	SAMN08375879	Evaluation of Enriched Background Microflora of Wheat flour Spiked with E. coli O157 and E. coli O121 through metagenomics
L11079.1	SRR7229774	105.62	72.97	72.79	SAMN09269258	Complete Genome Sequence of New Type Shiga toxin-producing Escherichia coli O157:H7 Phage vB_EcoM-Sa157w3YLVW
L11079.1	SRR6869083	104.95	72.30	72.33	SAMN08738620	Bovine Fecal Metagenomics During Early Life
L11079.1	ERR738548	104.71	72.30	72.16	SAMEA3216840	Benchmark of metagenome analysis tools
L11079.1	SRR12711224	103.95	71.62	71.63	SAMN15870982	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR12711477	103.95	71.62	71.63	SAMN15870925	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR4018490	103.90	71.62	71.60	SAMN05442508	freshwater metagenome Raw sequence reads
L11079.1	SRR6514663	103.65	71.62	71.43	SAMN08379458	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
L11079.1	SRR11391800	102.10	70.27	70.36	SAMN14418854	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
L11079.1	SRR11435990	101.69	70.27	70.08	SAMN14475162	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR2000383	100.97	69.59	69.58	SAMN03569081	Fecal suspension - 2011 E coli outbreak Raw sequence reads
L11079.1	SRR7658622	98.78	68.24	68.07	SAMN09781734	Metagenomic sequencing of stool samples from rural communities from north-eastern Madagascar
L11079.1	SRR4101302	98.74	68.24	68.04	SAMN05715932	food contamination metagenome Metagenome
L11079.1	SRR6514664	97.90	67.57	67.47	SAMN08379457	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
L11079.1	SRR11435986	96.92	66.89	66.79	SAMN14475174	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR12711466	96.90	66.89	66.78	SAMN15870926	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR6514655	96.79	66.89	66.70	SAMN08379452	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
L11079.1	SRR11391801	96.19	66.22	66.29	SAMN14418853	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
L11079.1	SRR10692160	96.12	66.22	66.24	SAMN13246266	human gut metagenome Metagenome
L11079.1	SRR5377209	95.23	65.54	65.63	SAMN06624502	human gut metagenome Raw sequence reads
L11079.1	SRR11435967	94.83	65.54	65.35	SAMN14475167	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR11391799	92.35	63.51	63.64	SAMN14418855	Metagenomic Sequencing for cattle manure and E. coli library from cattle manure
L11079.1	SRR15276864	92.11	63.51	63.47	SAMN20362773	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
L11079.1	SRR2177251	91.84	63.51	63.29	SAMN04001579	STEC-spiked spinach Metagenome
L11079.1	SRR12217733	90.86	62.84	62.61	SAMN15503819	Bovine fecal metagenome from dairy veal calves
L11079.1	SRR5866502	89.99	62.16	62.02	SAMN07414389	Whole-Grain rich diet cross-over study
L11079.1	SRR2177360	89.75	62.16	61.85	SAMN04001593	STEC-spiked spinach Metagenome
L11079.1	SRR6514657	89.08	61.49	61.39	SAMN08379450	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
L11079.1	SRR2177358	88.93	61.49	61.28	SAMN04001592	STEC-spiked spinach Metagenome
L11079.1	SRR15276869	88.35	60.81	60.89	SAMN20362768	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
L11079.1	SRR4018489	87.36	60.14	60.21	SAMN05442507	freshwater metagenome Raw sequence reads
L11079.1	ERR3525314	86.16	59.46	59.38	SAMEA5961691	Metagenomic sequencing of the rumen of cattle (Bos Taurus), sheep (Ovis aries), reindeer (Rangifer tarandus) and red deer (Cervus elaphus)
L11079.1	ERR4083585	84.34	58.11	58.12	SAMEA6809520	Large scale metagenome assembly reveals novel animal-associated microbial diversity
L11079.1	SRR13236686	83.96	58.11	57.86	SAMN16807469	Cellulolytic microbial consortium Genome sequencing and assembly
L11079.1	SRR2177359	82.07	56.76	56.56	SAMN04001592	STEC-spiked spinach Metagenome
L11079.1	SRR14842352	81.38	56.08	56.08	SAMN19735668	Global Canine Shotgun Microbiomes
L11079.1	SRR14780119	81.35	56.08	56.06	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
L11079.1	SRR3181139	80.93	56.08	55.77	SAMN04450471	Cattle feces Metagenome
L11079.1	ERR738545	80.27	55.41	55.32	SAMEA3216837	Benchmark of metagenome analysis tools
L11079.1	SRR2177361	78.33	54.05	53.98	SAMN04001593	STEC-spiked spinach Metagenome
L11079.1	SRR13855170	78.32	54.05	53.97	SAMN18090719	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
L11079.1	SRR4425658	78.28	54.05	53.94	SAMN05597113	Composite fecal samples and WWTP biosolids Raw sequence reads
L11079.1	SRR6869094	77.59	53.38	53.47	SAMN08738635	Bovine Fecal Metagenomics During Early Life
L11079.1	ERR4298353	75.49	52.03	52.02	SAMEA7020081	Proficiency testing of metagenomics-based detection of food-borne pathogens using a complex artificial sequencing dataset
L11079.1	ERR3525309	75.20	52.03	51.82	SAMEA5961686	Metagenomic sequencing of the rumen of cattle (Bos Taurus), sheep (Ovis aries), reindeer (Rangifer tarandus) and red deer (Cervus elaphus)
L11079.1	SRR4018491	74.46	51.35	51.31	SAMN05442509	freshwater metagenome Raw sequence reads
L11079.1	ERR589506	73.59	50.68	50.71	SAMEA2737661	Gut and Oral Microbiome Dysbiosis in Rheumatoid Arthritis
L11079.1	SRR4101318	73.50	50.68	50.65	SAMN05715937	food contamination metagenome Metagenome
L11079.1	ERR3393547	73.12	50.68	50.39	SAMEA5733050	Animal gut microbiome
L11079.1	SRR4101317	72.50	50.00	49.97	SAMN05715937	food contamination metagenome Metagenome
L11079.1	SRR2177281	72.50	50.00	49.96	SAMN04001575	STEC-spiked spinach Metagenome
L11079.1	SRR11236200	71.60	49.32	49.34	SAMN14270949	Human gut microbiome Raw sequence reads
L11079.1	SRR7428413	71.46	49.32	49.25	SAMN09355640	Human Fecal Metagenome Metagenome
L11079.1	SRR11435977	71.45	49.32	49.24	SAMN14475182	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	ERR1620344	71.13	49.32	49.02	SAMEA4431957	The gut microbiome in Crohn's disease and modulation by exclusive enteral nutrition
L11079.1	SRR10403548	71.13	49.32	49.02	SAMN13221638	Cross-sectional study of intestinal flora in Parkinson's patients in central China
L11079.1	SRR11462833	71.13	49.32	49.02	SAMN14514676	Alteration in gut microbiota composition and functional relevance in subclinical carotid atherosclerosis in the general popolation
L11079.1	SRR13236684	71.13	49.32	49.02	SAMN16991297	Cellulolytic microbial consortium Genome sequencing and assembly
L11079.1	SRR7351778	71.13	49.32	49.02	SAMN09278138	Probiotics in Pregnancy study
L11079.1	SRR7351897	71.13	49.32	49.02	SAMN09278319	Probiotics in Pregnancy study
L11079.1	ERR3218128	70.44	48.65	48.55	SAMEA104500607	PATCH_MICROBIOME
L11079.1	SRR13355226	70.38	48.65	48.50	SAMN17091845	Mock community containing 99% human DNA and 1% E. coli DNA.
L11079.1	SRR17284332	70.28	48.65	48.43	SAMN23963220	Transmission and formation of microbiota in the ealry life
L11079.1	SRR12158991	70.15	48.65	48.34	SAMN15422813	The gut microbiome related effect of Berberine and probiotics in treating Type 2 Diabetes
L11079.1	SRR2083222	66.68	45.95	45.95	SAMN03801314	Freshwater Viruses Metagenomic assembly
L11079.1	SRR10499594	65.81	45.27	45.35	SAMN13292994	human gut metagenome Metagenome
L11079.1	SRR14842407	64.69	44.59	44.58	SAMN19735663	Global Canine Shotgun Microbiomes
L11079.1	SRR12710906	64.62	44.59	44.53	SAMN15870971	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR7110579	64.32	44.59	44.32	SAMN08776114	Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Alfalfa, Gen10, Rep 1, Penicillin and Streptomycin metagenome
L11079.1	SRR8845319	64.31	44.59	44.32	SAMN11311500	Shotgun Metagenomics of 361 post-menopause women reveals gut microbiome change along with the bone loss
L11079.1	ERR738544	63.67	43.92	43.88	SAMEA3216836	Benchmark of metagenome analysis tools
L11079.1	SRR10692412	63.63	43.92	43.85	SAMN13246275	human gut metagenome Metagenome
L11079.1	SRR10692766	63.32	43.92	43.63	SAMN13247019	human gut metagenome Metagenome
L11079.1	SRR4018499	61.58	42.57	42.44	SAMN05442516	freshwater metagenome Raw sequence reads
L11079.1	SRR12711033	59.71	41.22	41.15	SAMN15871266	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR1747032	58.88	40.54	40.58	SAMN03275585	Baboon feces Metagenome
L11079.1	SRR15276862	58.80	40.54	40.52	SAMN20362775	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
L11079.1	SRR12159420	58.35	40.54	40.21	SAMN15422427	The gut microbiome related effect of Berberine and probiotics in treating Type 2 Diabetes
L11079.1	SRR6514659	57.78	39.86	39.82	SAMN08379456	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
L11079.1	SRR6869091	54.99	37.84	37.89	SAMN08738632	Bovine Fecal Metagenomics During Early Life
L11079.1	ERR5310767	54.77	37.84	37.74	SAMEA8082447	The TrackCattle Study
L11079.1	SRR12710912	52.96	36.49	36.50	SAMN15870965	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR7287333	51.99	35.81	35.83	SAMN09223217	Viral metagenome in feces from yaks in China
L11079.1	SRR11435981	51.99	35.81	35.83	SAMN14475179	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR4018493	51.94	35.81	35.79	SAMN05442511	freshwater metagenome Raw sequence reads
L11079.1	SRR10692116	50.83	35.14	35.03	SAMN13246425	human gut metagenome Metagenome
L11079.1	SRR11435976	49.94	34.46	34.42	SAMN14475183	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR2177284	48.94	33.78	33.73	SAMN04001575	STEC-spiked spinach Metagenome
L11079.1	SRR13434630	48.62	33.78	33.51	SAMN17312157	Primate phageomes are structured by superhost phylogeny and environment
L11079.1	SRR13217252	46.58	32.43	32.10	SAMN17026885	Manure metagenome from Ceftiofur-treated dairy cow
L11079.1	SRR10098309	46.23	31.76	31.86	SAMN12692666	Bovine composite fecal metagenome from pre-weaned dairy calves and lactating cows
L11079.1	SRR13855169	45.61	31.76	31.43	SAMN18090719	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
L11079.1	SRR5678929	44.57	31.08	30.71	SAMN06685608	Farm metagenomes conventional and organic
L11079.1	SRR4425718	43.23	29.73	29.79	SAMN05597097	Composite fecal samples and WWTP biosolids Raw sequence reads
L11079.1	ERR4083577	43.23	29.73	29.79	SAMEA6809531	Large scale metagenome assembly reveals novel animal-associated microbial diversity
L11079.1	SRR4444801	42.24	29.05	29.11	SAMN05545021	Human gut microbiome with bacterial pathogen challenge
L11079.1	SRR11435980	41.27	28.38	28.44	SAMN14475180	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
L11079.1	SRR8289515	41.20	28.38	28.39	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
L11079.1	SRR10692023	40.69	28.38	28.04	SAMN13246444	human gut metagenome Metagenome
L11079.1	ERR4398810	40.25	27.70	27.74	SAMEA7112149	Gut Microbiomes of European Turkey and Veal Calf Herds
L11079.1	SRR14842348	39.98	27.70	27.55	SAMN19735734	Global Canine Shotgun Microbiomes
L11079.1	SRR13694787	39.98	27.70	27.55	SAMN17884110	Vaginal seeding in babies born by caesarean section (ECOBABe trial) - shotgun metagenomics data
L11079.1	SRR13694830	39.98	27.70	27.55	SAMN17884072	Vaginal seeding in babies born by caesarean section (ECOBABe trial) - shotgun metagenomics data
L11079.1	SRR11830715	39.72	27.70	27.38	SAMN14511597	Metatranscriptome of enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Bagasse, Gen9, Rep 1, Penicillin and Streptomycin
L11079.1	SRR7031287	39.59	27.70	27.28	SAMN08779031	Goat fecal pellet enrichment culture fungal communities from Isla Vista, California, USA - Xylan, Gen0, Rep 1 metagenome
L11079.1	SRR6915177	39.23	27.03	27.03	SAMN08813928	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts
L11079.1	SRR2938207	39.18	27.03	27.00	SAMN04261292	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America
L11079.1	SRR1524754	39.00	27.03	26.88	SAMN02929926	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
L11079.1	ERR525753	38.60	27.03	26.60	SAMEA2579970	Dynamics and Stabilization of the Human Gut Microbiome during the First Year of Life
L11079.1	SRR11941643	38.60	27.03	26.60	SAMN15156483	Multi-donor FMT to treat adolescents with severe obesity (The Gut Bugs Trial)
L11079.1	ERR738546	38.36	26.35	26.44	SAMEA3216838	Benchmark of metagenome analysis tools
L11079.1	SRR13826014	38.23	26.35	26.34	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
L11079.1	SRR14099390	38.23	26.35	26.34	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
L11079.1	SRR4018502	38.18	26.35	26.31	SAMN05442519	freshwater metagenome Raw sequence reads
L11079.1	ERR589505	38.08	26.35	26.24	SAMEA2737660	Gut and Oral Microbiome Dysbiosis in Rheumatoid Arthritis
L11079.1	SRR11830676	38.01	26.35	26.19	SAMN14511341	Metatranscriptome of enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Bagasse, Gen6, Rep 1, Penicillin and Streptomycin
L11079.1	ERR4616331	37.87	26.35	26.09	SAMEA7332299	TwinUK cohort
L11079.1	SRR9844162	37.35	25.68	25.74	SAMN12371673	Gut microbiome for the MORDOR I study.
L11079.1	SRR6869085	37.27	25.68	25.68	SAMN08738622	Bovine Fecal Metagenomics During Early Life
L11079.1	ERR4398767	37.23	25.68	25.66	SAMEA7112106	Gut Microbiomes of European Turkey and Veal Calf Herds
L11079.1	ERR2855824	37.19	25.68	25.63	SAMEA4968242	A causal role of the gut microbiome in schizophrenia
L11079.1	ERR4616330	36.88	25.68	25.42	SAMEA7332299	TwinUK cohort
L11079.1	SRR15276865	36.00	25.00	24.81	SAMN20362772	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
L11079.1	SRR17317416	35.94	25.00	24.77	SAMN24337964	The difference between diarrhea piglets and normal piglets
L11079.1	SRR17317415	35.80	25.00	24.67	SAMN24337962	The difference between diarrhea piglets and normal piglets
L11079.1	SRR5371471	35.14	24.32	24.22	SAMN06117809	bovine fecal metagenome raw sequence reads
L11079.1	SRR5273912	34.95	24.32	24.09	SAMN06350202	Mother-infant microbiome vertical transmission
L11079.1	ERR3450712	34.93	24.32	24.07	SAMEA5814004	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
L11079.1	ERR3153881	34.56	23.65	23.82	SAMEA5335642	gut microbiota of wild-living fish (V1-3 region, 454 pyrosequencing)
L11079.1	SRR12710909	34.31	23.65	23.64	SAMN15870968	Metagenomic sequencing of  the digestive tract of buffalo
L11079.1	SRR4425697	34.22	23.65	23.58	SAMN05597123	Composite fecal samples and WWTP biosolids Raw sequence reads
L11079.1	SRR7532988	34.22	23.65	23.58	SAMN09641552	panda gut metagenome raw sequence reads Raw sequence reads
L11079.1	SRR4101316	34.06	23.65	23.47	SAMN05715937	food contamination metagenome Metagenome
